種牡馬名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順,種別,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
グロッタアズーラ,,,,,,,,,,,,,母父,75.0,0.08,0.16,0.18666666666666668,0.0625,0.09302325581395349,0.09090909090909091,0.05555555555555555,0.0,0.038461538461538464,0.15384615384615385,6.92
グロリアスバラッド,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.166666666666666
グロリアスブレイク,,,,,,,,,,,,,母父,13.0,0.07692307692307693,0.23076923076923078,0.5384615384615384,,0.07692307692307693,,0.16666666666666666,0.0,0.0,0.0,4.769230769230769
グロリアスメモリー,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.2
グロリアフライト,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.416666666666666
グロリアーナ,,,,,,,,,,,,,母父,10.0,0.4,0.5,0.6,0.42857142857142855,0.3333333333333333,,0.4,,0.42857142857142855,,3.5
グロリエッテ,,,,,,,,,,,,,母父,108.0,0.09259259259259259,0.21296296296296297,0.2962962962962963,0.13333333333333333,0.041666666666666664,0.10843373493975904,0.04,,0.1323529411764706,0.0,6.731481481481482
グロースバンダム,,,,,,,,,,,,,母父,19.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.421052631578948
グローバルソング,,,,,,,,,,,,,母父,18.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,9.277777777777779
グローバルハート,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0
グローバルビューティ,,,,,,,,,,,,,母父,35.0,0.2,0.45714285714285713,0.5714285714285714,0.20833333333333334,0.18181818181818182,0.0,0.2,0.25,0.25,0.0,4.485714285714286
グローバルピース,,,,,,,,,,,,,母父,35.0,0.17142857142857143,0.3142857142857143,0.45714285714285713,0.125,0.21052631578947367,0.5,0.13333333333333333,0.16666666666666666,0.17391304347826086,0.0,6.057142857142857
グローバルフェイム,,,,,,,,,,,,,母父,28.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.07692307692307693,0.0,0.0,0.0625,0.0,0.0,0.0,8.892857142857142
グローバルリーダー,,,,,,,,,,,,,母父,8.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,8.125
グローブ,,,,,,,,,,,,,母父,40.0,0.025,0.1,0.175,0.058823529411764705,0.0,0.0,0.0,0.08333333333333333,0.037037037037037035,0.0,8.15
グローリアスデイズ,,,,,,,,,,,,,母父,44.0,0.09090909090909091,0.18181818181818182,0.25,0.11764705882352941,0.07407407407407407,,0.07692307692307693,0.2,0.0967741935483871,0.0,7.318181818181818
グローリアスレイ,,,,,,,,,,,,,母父,17.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.13333333333333333,0.0,,0.0,1.0,0.18181818181818182,0.0,7.9411764705882355
グローリアスローズ,,,,,,,,,,,,,母父,32.0,0.0625,0.09375,0.15625,0.08,0.0,0.0,0.14285714285714285,,0.037037037037037035,0.5,6.0
グローリアスヴォレ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.571428571428571
グローリサンディ,,,,,,,,,,,,,母父,48.0,0.0625,0.125,0.16666666666666666,0.0967741935483871,0.0,0.0,0.0,0.17647058823529413,0.0967741935483871,0.0,8.458333333333334
グローリファイ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,9.142857142857142
グローリーブラッド,,,,,,,,,,,,,母父,29.0,0.034482758620689655,0.1724137931034483,0.3103448275862069,0.041666666666666664,0.0,0.05,0.0,,0.0,0.16666666666666666,6.413793103448276
グローリールピナス,,,,,,,,,,,,,母父,81.0,0.037037037037037035,0.06172839506172839,0.13580246913580246,0.046153846153846156,0.0,0.0425531914893617,0.029411764705882353,,0.016666666666666666,0.2,7.765432098765432
グワダラハラ,,,,,,,,,,,,,母父,24.0,0.0,0.0,0.08333333333333333,0.0,,0.0,0.0,0.0,0.0,,7.416666666666667
グーテデロワ,,,,,,,,,,,,,母父,82.0,0.024390243902439025,0.13414634146341464,0.23170731707317074,0.041666666666666664,0.017241379310344827,0.0,0.02,0.058823529411764705,0.017857142857142856,0.0,7.2682926829268295
ケアリイカイ,,,,,,,,,,,,,母父,6.0,0.0,0.16666666666666666,0.3333333333333333,0.0,,0.0,,,0.0,,5.833333333333333
ケアレスウィスパー,,,,,,,,,,,,,母父,59.0,0.05084745762711865,0.1016949152542373,0.23728813559322035,0.0,0.07692307692307693,0.1,0.05263157894736842,0.0,0.02631578947368421,0.14285714285714285,6.762711864406779
ケアレディー,,,,,,,,,,,,,母父,8.0,0.125,0.25,0.25,0.125,,0.5,0.0,,0.14285714285714285,,5.75
ケイアイアテナ,,,,,,,,,,,,,母父,80.0,0.075,0.175,0.275,0.03225806451612903,0.10204081632653061,0.09836065573770492,0.0,0.0,0.08771929824561403,0.09090909090909091,5.9
ケイアイウィルゴー,,,,,,,,,,,,,母父,22.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.18181818181818182,,0.2,0.0,,0.25,0.0,6.454545454545454
ケイアイエリザベス,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.333333333333334
ケイアイエレガント,,,,,,,,,,,,,母父,36.0,0.08333333333333333,0.16666666666666666,0.25,0.05263157894736842,0.11764705882352941,0.125,0.07407407407407407,0.0,0.04,0.3333333333333333,7.361111111111111
ケイアイエーデル,,,,,,,,,,,,,母父,66.0,0.10606060606060606,0.18181818181818182,0.2727272727272727,0.0625,0.12,0.11475409836065574,0.0,,0.08888888888888889,0.0,7.46969696969697
ケイアイカミーリア,,,,,,,,,,,,,母父,23.0,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.1875,0.0,0.13636363636363635,0.0,,0.16666666666666666,0.0,8.347826086956522
ケイアイガーベラ,,,,,,,,,,,,,母父,72.0,0.1111111111111111,0.1527777777777778,0.25,0.1111111111111111,0.1111111111111111,0.058823529411764705,0.12244897959183673,0.16666666666666666,0.09433962264150944,0.25,7.194444444444445
ケイアイギャラリー,,,,,,,,,,,,,母父,8.0,0.25,0.25,0.25,0.2857142857142857,0.0,0.2857142857142857,0.0,,0.3333333333333333,0.0,8.875
ケイアイスパイダー,,,,,,,,,,,,,母父,13.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.08333333333333333,0.07692307692307693,,,0.0,0.0,8.307692307692308
ケイアイセイラ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,11.6
ケイアイダンサー,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.08333333333333333,0.0,0.3333333333333333,,0.0,0.0,5.785714285714286
ケイアイデイジー,,,,,,,,,,,,,母父,42.0,0.11904761904761904,0.2857142857142857,0.30952380952380953,0.0,0.12195121951219512,0.13157894736842105,0.0,,0.12,0.1,6.738095238095238
ケイアイブーケ,,,,,,,,,,,,,母父,30.0,0.03333333333333333,0.23333333333333334,0.4,0.0,0.03571428571428571,0.0,0.034482758620689655,,0.05263157894736842,0.0,6.966666666666667
ケイアイベローナ,,,,,,,,,,,,,母父,73.0,0.0958904109589041,0.1780821917808219,0.2602739726027397,0.0,0.09859154929577464,0.1111111111111111,0.09375,,0.08695652173913043,0.0,6.493150684931507
ケイアイポップス,,,,,,,,,,,,,母父,18.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.14285714285714285,0.1111111111111111,,,0.07142857142857142,0.5,6.888888888888889
ケイアイミサイル,,,,,,,,,,,,,母父,52.0,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.0,0.06060606060606061,0.02702702702702703,0.07142857142857142,0.0,0.05555555555555555,0.0,8.557692307692308
ケイアイメルヘン,,,,,,,,,,,,,母父,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.2
ケイアイリブラ,,,,,,,,,,,,,母父,23.0,0.17391304347826086,0.17391304347826086,0.2608695652173913,,0.17391304347826086,0.0,0.21052631578947367,0.0,0.1875,0.2,6.565217391304348
ケイウンブルーム,,,,,,,,,,,,,母父,18.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.2222222222222222,,0.2222222222222222,0.0,0.2,0.0,6.888888888888889
ケイエスアカリ,,,,,,,,,,,,,母父,29.0,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.0,,0.19047619047619047,0.0,8.448275862068966
ケイエスシンアカリ,,,,,,,,,,,,,母父,40.0,0.075,0.175,0.2,0.0,0.08571428571428572,0.125,0.0,0.16666666666666666,0.0,0.2727272727272727,7.675
ケイエスホノカ,,,,,,,,,,,,,母父,55.0,0.01818181818181818,0.03636363636363636,0.2,0.02857142857142857,0.0,0.02040816326530612,0.0,,0.030303030303030304,0.0,7.927272727272728
ケイケヤキ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.875
ケイココサージュ,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,,0.0,0.0,8.454545454545455
ケイツーノース,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.833333333333334
ケイティクラシー,,,,,,,,,,,,,母父,20.0,0.15,0.15,0.15,0.0,0.16666666666666666,0.09090909090909091,0.2222222222222222,,0.0,0.5,9.15
ケイティクロス,,,,,,,,,,,,,母父,21.0,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.0,0.18181818181818182,0.2222222222222222,0.0,,0.0,0.5,6.619047619047619
ケイティバローズ,,,,,,,,,,,,,母父,36.0,0.1111111111111111,0.25,0.3055555555555556,0.0,0.13333333333333333,0.4,0.06451612903225806,,0.15384615384615385,0.0,6.277777777777778
ケイティマイヒメ,,,,,,,,,,,,,母父,47.0,0.10638297872340426,0.19148936170212766,0.2127659574468085,0.058823529411764705,0.13333333333333333,0.15789473684210525,0.08,0.0,0.07692307692307693,0.0,8.042553191489361
ケイティラブ,,,,,,,,,,,,,母父,32.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71875
ケイティローレル,,,,,,,,,,,,,母父,31.0,0.06451612903225806,0.0967741935483871,0.25806451612903225,,0.06451612903225806,0.2,0.0,,0.06666666666666667,0.125,7.580645161290323
ケイティーズギフト,,,,,,,,,,,,,母父,58.0,0.1206896551724138,0.22413793103448276,0.3275862068965517,0.13725490196078433,0.0,0.08333333333333333,0.15151515151515152,0.0,0.14893617021276595,0.0,7.137931034482759
ケイティーズジェム,,,,,,,,,,,,,母父,23.0,0.08695652173913043,0.17391304347826086,0.30434782608695654,0.14285714285714285,0.0,0.0,0.11764705882352941,,0.10526315789473684,0.0,7.260869565217392
ケイティーズハート,,,,,,,,,,,,,母父,63.0,0.20634920634920634,0.3492063492063492,0.4444444444444444,0.20689655172413793,0.2,0.0,0.23076923076923078,0.3333333333333333,0.2037037037037037,0.0,5.26984126984127
ケイティーズベスト,,,,,,,,,,,,,母父,50.0,0.06,0.08,0.18,0.08333333333333333,0.0,0.1,0.0,,0.02631578947368421,0.0,8.8
ケイティーズミスト,,,,,,,,,,,,,母父,54.0,0.037037037037037035,0.1111111111111111,0.2037037037037037,0.0,0.058823529411764705,0.06666666666666667,0.02631578947368421,0.0,0.045454545454545456,0.0,8.11111111111111
ケイディーズネイル,,,,,,,,,,,,,母父,20.0,0.05,0.1,0.15,0.0,0.07692307692307693,0.058823529411764705,0.0,0.0,0.07142857142857142,,8.85
ケイト,,,,,,,,,,,,,母父,25.0,0.04,0.04,0.08,0.05555555555555555,0.0,0.1111111111111111,0.0,,0.058823529411764705,0.0,9.52
ケイリュウフレンド,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,13.0
ケトルワンアップ,,,,,,,,,,,,,母父,43.0,0.046511627906976744,0.11627906976744186,0.27906976744186046,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.03571428571428571,0.16666666666666666,5.883720930232558
ケリーケイズプレジャー,,,,,,,,,,,,,母父,43.0,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,,0.0,0.0,8.813953488372093
ケリーズアリュール,,,,,,,,,,,,,母父,15.0,0.26666666666666666,0.26666666666666666,0.4666666666666667,,0.26666666666666666,0.0,0.3333333333333333,,0.2727272727272727,0.5,6.133333333333334
ケリーズビューティ,,,,,,,,,,,,,母父,35.0,0.11428571428571428,0.2571428571428571,0.3142857142857143,0.10344827586206896,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.0,0.07692307692307693,0.3333333333333333,6.314285714285714
ケリーメイ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.142857142857142
ケルアモーレ,,,,,,,,,,,,,母父,5.0,0.0,0.2,0.4,0.0,,,0.0,,0.0,0.0,6.0
ケルシャンス,,,,,,,,,,,,,母父,22.0,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.047619047619047616,0.0,0.07692307692307693,0.0,,0.05555555555555555,0.0,9.0
ケルンフラワー,,,,,,,,,,,,,母父,43.0,0.023255813953488372,0.11627906976744186,0.23255813953488372,0.023809523809523808,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,6.511627906976744
ケルヴィテッセ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,9.333333333333334
ケンアマツカゼ,,,,,,,,,,,,,母父,45.0,0.06666666666666667,0.08888888888888889,0.17777777777777778,0.03225806451612903,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.06060606060606061,0.0,9.4
ケンコウランハート,,,,,,,,,,,,,母父,26.0,0.07692307692307693,0.11538461538461539,0.2692307692307692,0.07142857142857142,0.08333333333333333,0.0,0.08333333333333333,0.1111111111111111,0.0,0.5,7.615384615384615
ケンジントンII,,,,,,,,,,,,,母父,32.0,0.09375,0.1875,0.21875,0.0,0.13636363636363635,0.125,0.0,,0.05,0.14285714285714285,7.78125
ケンタッキーミント,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.428571428571429
ケンチャメワン,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,4.944444444444445
ケンブリッジアロー,,,,,,,,,,,,,母父,15.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,9.933333333333334
ケンブリッジスワン,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.88888888888889
ケンブリッジデイズ,,,,,,,,,,,,,母父,24.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,8.416666666666666
ケンブリッジハーツ,,,,,,,,,,,,,母父,20.0,0.05,0.1,0.1,0.0,0.058823529411764705,0.0,0.05263157894736842,,0.0,0.16666666666666666,8.6
ケンブリッジヒカリ,,,,,,,,,,,,,母父,16.0,0.3125,0.4375,0.5,0.3125,,,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.0,4.125
ケンホープ,,,,,,,,,,,,,母父,47.0,0.06382978723404255,0.1702127659574468,0.2978723404255319,0.06666666666666667,0.0,0.11538461538461539,0.0,0.0,0.058823529411764705,0.0,7.191489361702128
ケージーサクランボ,,,,,,,,,,,,,母父,34.0,0.08823529411764706,0.11764705882352941,0.2647058823529412,0.1111111111111111,0.0625,0.15384615384615385,0.0,0.3333333333333333,0.05555555555555555,0.0,6.088235294117647
ケージーダンサー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,10.833333333333334
ケージーナデシコ,,,,,,,,,,,,,母父,47.0,0.06382978723404255,0.2978723404255319,0.3404255319148936,0.0,0.06666666666666667,0.0,0.06818181818181818,,0.037037037037037035,0.0,6.340425531914893
ケージーハッピー,,,,,,,,,,,,,母父,33.0,0.06060606060606061,0.12121212121212122,0.21212121212121213,0.0,0.1,0.10526315789473684,0.0,,0.08,0.0,8.575757575757576
ケージーヒトメボレ,,,,,,,,,,,,,母父,51.0,0.0196078431372549,0.058823529411764705,0.058823529411764705,0.0,0.045454545454545456,0.030303030303030304,0.0,0.0,0.0,0.0,8.764705882352942
ケージーフジムスメ,,,,,,,,,,,,,母父,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.142857142857142
ケージーホマレ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.142857142857142
ケージーメグミ,,,,,,,,,,,,,母父,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.7
ケージーレインボー,,,,,,,,,,,,,母父,34.0,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.0,0.06451612903225806,0.0,0.07692307692307693,,0.047619047619047616,0.2,8.147058823529411
ケージーワンモア,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.384615384615385
ケースバイケース,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.5
ケーズノーツ,,,,,,,,,,,,,母父,21.0,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,0.0,8.285714285714286
ケープジャスミン,,,,,,,,,,,,,母父,50.0,0.06,0.1,0.16,0.045454545454545456,0.07142857142857142,0.09090909090909091,0.05263157894736842,0.0,0.05,0.16666666666666666,8.74
ケープタウンシチー,,,,,,,,,,,,,母父,84.0,0.047619047619047616,0.11904761904761904,0.17857142857142858,0.05555555555555555,0.03333333333333333,0.08108108108108109,0.029411764705882353,0.0,0.045454545454545456,0.0,7.559523809523809
ゲイエティ,,,,,,,,,,,,,母父,8.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,7.625
ゲイリークィンビー,,,,,,,,,,,,,母父,44.0,0.022727272727272728,0.06818181818181818,0.13636363636363635,0.0,0.024390243902439025,0.02702702702702703,0.0,,0.037037037037037035,0.0,8.045454545454545
ゲイリーピクシー,,,,,,,,,,,,,母父,39.0,0.10256410256410256,0.1794871794871795,0.20512820512820512,0.10526315789473684,0.0,0.14814814814814814,0.0,,0.10714285714285714,0.0,7.461538461538462
ゲイルプリムラ,,,,,,,,,,,,,母父,13.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.14285714285714285,0.16666666666666666,0.15384615384615385,,,0.1,0.5,7.846153846153846
ゲシートショウリ,,,,,,,,,,,,,母父,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.357142857142858
ゲストアスリート,,,,,,,,,,,,,母父,13.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1,0.0,0.0,0.0,0.2,0.0,0.0,9.538461538461538
ゲッカコウ,,,,,,,,,,,,,母父,28.0,0.10714285714285714,0.39285714285714285,0.42857142857142855,0.10714285714285714,,,0.1111111111111111,0.0,0.125,0.0,5.678571428571429
ゲッカビジン,,,,,,,,,,,,,母父,34.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.09090909090909091,0.043478260869565216,0.1111111111111111,0.04,,0.04,0.0,7.529411764705882
ゲッコウ,,,,,,,,,,,,,母父,38.0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.058823529411764705,0.047619047619047616,0.0,0.058823529411764705,0.07142857142857142,0.08333333333333333,0.0,7.368421052631579
ゲットイクスプリシット,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334
ゲットクローサー,,,,,,,,,,,,,母父,17.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.0625,0.0,0.07692307692307693,,0.0,0.25,6.411764705882353
ゲットザピクチャー,,,,,,,,,,,,,母父,9.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,,,0.0,0.0,7.666666666666667
ゲットミー,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.090909090909092
ゲットリッドオブワットアイレスユー,,,,,,,,,,,,,母父,5.0,0.2,0.2,0.2,0.2,,,0.25,0.0,0.2,,6.4
ゲハイムローゼ,,,,,,,,,,,,,母父,24.0,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.041666666666666664,,,0.047619047619047616,0.0,0.047619047619047616,0.0,7.25
ゲラウトマイウエイ,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
ゲルズ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.8
ゲーリックダンス,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.4
コアレスサンデー,,,,,,,,,,,,,母父,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.9
コアレスパティオ,,,,,,,,,,,,,母父,14.0,0.0,0.0,0.07142857142857142,0.0,0.0,,0.0,0.0,0.0,0.0,7.928571428571429
コイウタ,,,,,,,,,,,,,母父,28.0,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.0,0.21052631578947367,0.0,0.16,,0.15789473684210525,0.2,5.892857142857143
コイクレナイ,,,,,,,,,,,,,母父,49.0,0.04081632653061224,0.08163265306122448,0.14285714285714285,0.038461538461538464,0.043478260869565216,0.05714285714285714,0.0,0.0,0.02857142857142857,0.25,8.244897959183673
コイセヨオトメ,,,,,,,,,,,,,母父,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666
コイヲダキシメヨウ,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,,0.0,,0.0,0.0,7.545454545454546
コウエイオトメ,,,,,,,,,,,,,母父,48.0,0.020833333333333332,0.0625,0.08333333333333333,0.0,0.030303030303030304,0.0,0.03571428571428571,0.0,0.0,0.0,8.229166666666666
コウエイソフィア,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.058823529411764705,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,7.944444444444445
コウエイダリア,,,,,,,,,,,,,母父,11.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.16666666666666666,0.0,0.25,,0.14285714285714285,,6.0
コウエイテンプウ,,,,,,,,,,,,,母父,77.0,0.09090909090909091,0.12987012987012986,0.22077922077922077,0.0,0.0945945945945946,0.13043478260869565,0.0784313725490196,0.0,0.05,0.058823529411764705,7.545454545454546
コウエイテンペスタ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,10.571428571428571
コウエイラブリー,,,,,,,,,,,,,母父,10.0,0.1,0.1,0.1,0.0,0.125,0.125,0.0,,0.125,,5.9
コウエイレディー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.5
コウギョウデジタル,,,,,,,,,,,,,母父,18.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.0,0.14285714285714285,0.0,0.0,0.15384615384615385,0.0,7.055555555555555
コウギョウマシェリ,,,,,,,,,,,,,母父,41.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.536585365853659
コウザンティアラ,,,,,,,,,,,,,母父,34.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,,,0.0,0.0,8.441176470588236
コウセイエリザベス,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.25
コウユーキズナ,,,,,,,,,,,,,母父,49.0,0.08163265306122448,0.1836734693877551,0.3469387755102041,0.13333333333333333,0.058823529411764705,0.05714285714285714,0.0,0.15384615384615385,0.06666666666666667,0.0,6.204081632653061
コウユーノミチ,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13.11111111111111
コウユーヒカリママ,,,,,,,,,,,,,母父,54.0,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.037037037037037035,,0.06451612903225806,0.0,0.0,0.045454545454545456,0.0,7.907407407407407
コウユーユメダンス,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.692307692307692
コウヨウアイリーン,,,,,,,,,,,,,母父,20.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,10.2
コウヨウマリア,,,,,,,,,,,,,母父,28.0,0.03571428571428571,0.14285714285714285,0.21428571428571427,0.0,0.037037037037037035,,0.0625,0.0,0.0,0.0,7.642857142857143
コウヨウルビー,,,,,,,,,,,,,母父,54.0,0.09259259259259259,0.12962962962962962,0.16666666666666666,0.11904761904761904,0.0,0.07692307692307693,0.10714285714285714,,0.1,0.0,7.62962962962963
コグノセンティ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,11.285714285714286
コケレール,,,,,,,,,,,,,母父,30.0,0.1,0.23333333333333334,0.26666666666666666,0.05555555555555555,0.16666666666666666,0.15789473684210525,0.0,0.0,0.13636363636363635,0.0,7.666666666666667
ココ,,,,,,,,,,,,,母父,31.0,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.25,0.037037037037037035,0.0,0.07142857142857142,,0.0,0.0,8.0
