race_id,馬名,着順_num,予測スコア,予測順位,単勝オッズ,人気,勝ち確率,単勝期待値
202504040401,ルーン,13.0,0.017726357847082853,5.0,69.2,11.0,0.017726357847082853,0.22666396301813352
202504040401,セラサイト,9.0,0.013812727588550015,6.0,3.8,2.0,0.013812727588550015,-0.94751163516351
202504040401,キョウエイハル,11.0,0.013455318765387195,7.0,43.0,9.0,0.013455318765387195,-0.42142129308835063
202504040401,ティナンヴァランタ,4.0,0.012361243320337601,8.0,7.6,5.0,0.012361243320337601,-0.9060545507654343
202504040401,ブリスフルイヤー,6.0,0.004254751122131748,9.0,58.3,10.0,0.004254751122131748,-0.7519480095797191
202504040401,アルティソナンテ,2.0,0.001003378141324358,10.0,9.3,6.0,0.001003378141324358,-0.9906685832856835
202504040401,ノリチャンボウルズ,7.0,1.6481684615206366e-06,11.0,34.8,8.0,1.6481684615206366e-06,-0.999942643737539
202504040401,カワキタスズリノ,12.0,1.408410622274763e-06,12.0,83.7,12.0,1.408410622274763e-06,-0.9998821160309156
202504040401,ゼルノードゥス,10.0,1.041414584319622e-06,13.0,120.2,13.0,1.041414584319622e-06,-0.9998748219669648
202504040402,ジャスフォール,9.0,0.26653173122993923,1.0,2.4,1.0,0.26653173122993923,-0.36032384504814585
202504040402,アスミル,1.0,0.11402051212080429,2.0,4.0,2.0,0.11402051212080429,-0.5439179515167829
202504040402,アンジュプロミス,3.0,0.053925885742174925,3.0,4.1,3.0,0.053925885742174925,-0.7789038684570828
202504040402,カラーオブサクセス,10.0,0.02258472959998477,4.0,7.5,4.0,0.02258472959998477,-0.8306145280001143
202504040402,ブランチアウト,6.0,0.019233296843036575,5.0,25.0,7.0,0.019233296843036575,-0.5191675789240856
202504040402,ミスターマーボー,4.0,0.012787636110996498,6.0,11.3,5.0,0.012787636110996498,-0.8554997119457396
202504040402,スカイピア,7.0,0.009380809069504172,7.0,56.9,8.0,0.009380809069504172,-0.4662319639452126
202504040402,グランフォワイエ,11.0,0.0018193753129288203,8.0,109.1,11.0,0.0018193753129288203,-0.8015061533594657
202504040402,ドナベーネ,13.0,0.001249748048511964,9.0,449.4,13.0,0.001249748048511964,-0.43836322699872343
202504040402,ベルバード,12.0,0.00019604523525322247,10.0,24.6,6.0,0.00019604523525322247,-0.9951772872127708
202504040402,エイシンティザー,2.0,0.00017609820900743286,11.0,76.9,9.0,0.00017609820900743286,-0.9864580477273284
202504040402,ゴールドパレード,5.0,2.183078995337073e-06,12.0,125.5,12.0,2.183078995337073e-06,-0.9997260235860852
202504040402,スマイルカーブ,8.0,1.809014866729481e-06,13.0,92.9,10.0,1.809014866729481e-06,-0.9998319425188809
202504040403,ユニゾン,3.0,0.1012985873117636,1.0,3.5,2.0,0.1012985873117636,-0.6454549444088273
202504040403,カナタコナタ,4.0,0.07124951148697492,2.0,4.7,4.0,0.07124951148697492,-0.6651272960112178
202504040403,バトゥカーダ,1.0,0.0385599885452058,3.0,2.7,1.0,0.0385599885452058,-0.8958880309279443
202504040403,サンライズアーサー,5.0,0.012015974722873234,4.0,23.5,6.0,0.012015974722873234,-0.717624594012479
202504040403,ユイノディスタンス,10.0,0.007472265183238017,5.0,259.2,9.0,0.007472265183238017,0.9368111354952939
202504040403,スノースコール,6.0,0.007369736338274192,6.0,13.4,5.0,0.007369736338274192,-0.9012455330671258
202504040403,ディープエフェクト,7.0,0.00483515859570014,7.0,42.6,8.0,0.00483515859570014,-0.794022243823174
202504040403,マッドゲイル,2.0,0.004130051268072788,8.0,4.5,3.0,0.004130051268072788,-0.9814147692936724
202504040403,ディアギレフ,8.0,0.0012038029381675169,9.0,34.5,7.0,0.0012038029381675169,-0.9584687986332207
202504040403,ビップルーク,9.0,1.604525917854743e-06,10.0,287.4,10.0,1.604525917854743e-06,-0.9995388592512086
202504040404,トロピカルティー,15.0,0.32005601234197656,1.0,5.3,2.0,0.32005601234197656,0.6962968654124757
202504040404,シェーンシュティア,5.0,0.13269487117642514,2.0,10.9,4.0,0.13269487117642514,0.4463740958230342
202504040404,エアビッグマム,2.0,0.1307309921699654,3.0,11.3,5.0,0.1307309921699654,0.47726021152060905
202504040404,ラブリーリディア,1.0,0.06501643987228568,4.0,6.3,3.0,0.06501643987228568,-0.5903964288046002
202504040404,ヴァーナリー,10.0,0.06109113284391614,5.0,17.4,8.0,0.06109113284391614,0.06298571148414078
202504040404,アクチノータス,16.0,0.057897137934759764,6.0,69.9,12.0,0.057897137934759764,3.0470099416397076
202504040404,デイジー,3.0,0.048816469037826465,7.0,12.2,6.0,0.048816469037826465,-0.40443907773851717
202504040404,メランジェ,6.0,0.038002029771644755,8.0,17.1,7.0,0.038002029771644755,-0.3501652909048747
202504040404,マジカルワード,9.0,0.03429098692801352,9.0,305.2,16.0,0.03429098692801352,9.465609210429728
202504040404,ショウナンラフィネ,7.0,0.013221514748631927,10.0,36.6,10.0,0.013221514748631927,-0.5160925602000714
202504040404,オタルグリーン,11.0,0.009387092012184465,11.0,138.3,15.0,0.009387092012184465,0.2982348252851117
202504040404,マーゴットレジーナ,14.0,0.008004617593290006,12.0,2.5,1.0,0.008004617593290006,-0.979988456016775
202504040404,サンタンドレア,8.0,0.0033794679178131377,13.0,52.5,11.0,0.0033794679178131377,-0.8225779343148103
202504040404,サンピアノソナタ,13.0,0.003226710841372184,14.0,102.0,14.0,0.003226710841372184,-0.6708754941800372
202504040404,コキーヌ,4.0,0.0006263635814991518,15.0,21.4,9.0,0.0006263635814991518,-0.9865958193559181
202504040404,スペシャルバニー,12.0,1.644511511831901e-06,16.0,95.2,13.0,1.644511511831901e-06,-0.9998434425040736
202504040405,アストリル,3.0,0.1560232324678751,1.0,5.8,2.0,0.1560232324678751,-0.0950652516863244
202504040405,ノーブルクロンヌ,10.0,0.0912510647189557,2.0,28.8,11.0,0.0912510647189557,1.6280306639059239
202504040405,ルンベーラ,7.0,0.07941773268645094,3.0,11.5,4.0,0.07941773268645094,-0.08669607410581415
202504040405,イザショウブ,15.0,0.05347244421833662,4.0,7.4,3.0,0.05347244421833662,-0.6043039127843091
202504040405,マイエラ,6.0,0.047649885706150724,5.0,66.8,14.0,0.047649885706150724,2.1830123651708684
202504040405,ルージュルガーノ,12.0,0.0406322979522894,6.0,3.0,1.0,0.0406322979522894,-0.8781031061431318
202504040405,セブンワンダーズ,11.0,0.02404247304334929,7.0,57.1,13.0,0.02404247304334929,0.37282521077524455
202504040405,ムーンリットビーチ,5.0,0.011451179335810514,8.0,15.0,8.0,0.011451179335810514,-0.8282323099628424
202504040405,オパールテソーロ,17.0,0.011261391590944416,9.0,188.0,18.0,0.011261391590944416,1.1171416190975503
202504040405,エコロアビス,4.0,0.007067644797844086,10.0,21.8,9.0,0.007067644797844086,-0.8459253434069989
202504040405,モンサンヴェロニカ,16.0,0.00571712203416189,11.0,11.9,6.0,0.00571712203416189,-0.9319662477934735
202504040405,オーライカモン,1.0,0.004654919060472636,12.0,12.0,7.0,0.004654919060472636,-0.9441409712743284
202504040405,グランフルス,8.0,0.003506227127798939,13.0,101.9,16.0,0.003506227127798939,-0.642715455677288
202504040405,アイビーキラリ,13.0,0.0008423675887090353,14.0,93.5,15.0,0.0008423675887090353,-0.9212386304557052
202504040405,アロンソア,2.0,4.970694153299915e-06,15.0,11.6,5.0,4.970694153299915e-06,-0.9999423399478217
202504040405,ブルーハーツ,9.0,1.5736071678154284e-06,16.0,27.4,10.0,1.5736071678154284e-06,-0.9999568831636019
202504040405,ダイメイミラクル,18.0,1.3790208100760114e-06,17.0,35.1,12.0,1.3790208100760114e-06,-0.9999515963695663
202504040405,コスモシュンライ,14.0,8.260250701082559e-07,18.0,148.1,17.0,8.260250701082559e-07,-0.999877665687117
202504040406,ビーコング,2.0,0.23128313778389373,1.0,2.5,1.0,0.23128313778389373,-0.4217921555402657
202504040406,セレジェイラ,1.0,0.20306970214823014,2.0,3.6,2.0,0.20306970214823014,-0.26894907226637144
202504040406,ノビル,3.0,0.1177422336232779,3.0,23.0,7.0,0.1177422336232779,1.7080713733353918
202504040406,サンロレンツォ,5.0,0.11042911269610811,4.0,21.1,6.0,0.11042911269610811,1.3300542778878812
202504040406,タイセイピューマ,4.0,0.05314037474421138,5.0,13.3,5.0,0.05314037474421138,-0.2932330159019887
202504040406,シンガソング,10.0,0.014339830474473122,6.0,41.5,8.0,0.014339830474473122,-0.4048970353093655
202504040406,ジャーニーメモリー,11.0,0.00868350536284466,7.0,456.8,13.0,0.00868350536284466,2.9666252497474406
202504040406,アイファーリーベン,12.0,0.00784126184493902,8.0,430.6,12.0,0.00784126184493902,2.3764473504307424
202504040406,エコロブレス,13.0,0.004630443963786502,9.0,87.9,9.0,0.004630443963786502,-0.5929839755831665
202504040406,ナムラペルル,6.0,0.0028107126883091748,10.0,4.0,3.0,0.0028107126883091748,-0.9887571492467633
202504040406,ワンウェイトゥヘル,7.0,0.001905422263811907,11.0,8.7,4.0,0.001905422263811907,-0.9834228263048365
202504040406,アルマーレシチー,8.0,2.04564218223875e-06,12.0,196.4,11.0,2.04564218223875e-06,-0.9995982358754083
202504040406,グランパリッシュ,9.0,1.5808540188559897e-06,13.0,131.1,10.0,1.5808540188559897e-06,-0.999792750038128
