着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
10,7,14,ルナステラ,牝5,53,浜中俊,1:46.4,クビ,**,,,,,13-13,33.6,20.5,6,450(0),,,,[西]石坂正,シルクレーシング,,202009020410
11,6,11,ミッキーバード,牡5,54,横山典弘,1:46.5,クビ,**,,,,,12-11,33.8,27.3,7,530(+8),,,,[東]尾関知人,野田みづき,,202009020410
12,5,10,カフジバンガード,牡5,54,国分恭介,1:46.5,アタマ,**,,,,,4-4,34.6,134.2,15,476(-2),,,,[西]木原一良,加藤守,,202009020410
13,2,4,キングリッド,牡6,54,藤岡康太,1:46.5,クビ,**,,,,,9-9,34.2,64.4,12,452(-10),,,,[東]池上昌和,吉田安惠,,202009020410
14,4,7,ハナズレジェンド,牡7,56,坂井瑠星,1:46.6,クビ,**,,,,,15-15,33.6,49.9,10,470(+2),,,,[西]矢作芳人,広尾レース,,202009020410
15,1,1,レオコックブルー,牝5,53,秋山真一,1:46.7,1/2,**,,,,,11-11,34.1,123.8,14,444(+10),,,,[西]牧田和弥,親川智行,,202009020410
16,7,13,シャンティローザ,牝6,53,北村友一,1:47.4,4,**,,,,,15-15,34.3,49.4,9,488(0),,,,[西]松永幹夫,ホシノレーシング,,202009020410
1,5,5,ラッキーライラック,牝5,55,Ｍ．デム,1:58.4,,**,,,,,3-3-3-5,33.9,4.1,2,520(+2),,,,[西]松永幹夫,サンデーレーシング,"13,760.4",202009020411
2,8,12,クロノジェネシス,牝4,55,北村友一,1:58.4,クビ,**,,,,,3-3-3-3,34.0,5.2,4,454(-6),,,,[西]斉藤崇史,サンデーレーシング,"5,474.4",202009020411
3,6,8,ダノンキングリー,牡4,57,横山典弘,1:58.5,クビ,**,,,,,1-1-1-1,34.3,3.8,1,456(-2),,,,[東]萩原清,ダノックス,"3,437.2",202009020411
4,8,11,カデナ,牡6,57,鮫島克駿,1:58.6,3/4,**,,,,,11-11-12-12,33.5,68.2,11,486(+12),,,,[西]中竹和也,前田幸治,"2,000.0",202009020411
5,4,4,ワグネリアン,牡5,57,福永祐一,1:58.8,1.1/4,**,,,,,5-5-5-8,34.0,5.2,5,466(+8),,,,[西]友道康夫,金子真人ホールディングス,"1,350.0",202009020411
6,7,10,ジナンボー,牡5,57,藤岡佑介,1:58.9,3/4,**,,,,,2-2-2-2,34.7,54.8,9,484(-16),,,,[東]堀宣行,金子真人ホールディングス,,202009020411
7,3,3,ブラストワンピース,牡5,57,川田将雅,1:59.0,1/2,**,,,,,9-10-8-3,34.4,4.3,3,542(-4),,,,[東]大竹正博,シルクレーシング,,202009020411
8,5,6,レッドジェニアル,牡4,57,酒井学,1:59.1,3/4,**,,,,,5-5-5-7,34.5,107.8,12,486(0),,,,[西]高橋義忠,東京ホースレーシング,,202009020411
9,6,7,ステイフーリッシュ,牡5,57,岩田康誠,1:59.4,1.1/2,**,,,,,5-5-5-5,34.9,49.1,8,464(-2),,,,[西]矢作芳人,社台レースホース,,202009020411
10,2,2,サトノソルタス,牡5,57,藤岡康太,1:59.4,ハナ,**,,,,,9-8-9-8,34.6,55.7,10,490(-8),,,,[東]堀宣行,サトミホースカンパニー,,202009020411
11,7,9,マカヒキ,牡7,57,ヒューイ,1:59.5,3/4,**,,,,,8-8-10-8,34.7,39.6,7,494(-12),,,,[西]友道康夫,金子真人ホールディングス,,202009020411
12,1,1,ロードマイウェイ,牡4,57,武豊,2:00.3,5,**,,,,,12-11-10-8,35.5,25.3,6,474(-2),,,,[西]杉山晴紀,ロードホースクラブ,,202009020411
1,4,8,エテルニテ,牝5,55,松山弘平,1:23.9,,**,,,,,2-2,37.0,5.5,3,490(-14),,,,[西]平田修,青山洋一,"1,859.9",202009020412
2,7,13,フィールドセンス,牡6,57,福永祐一,1:24.0,3/4,**,,,,,6-4,36.6,4.7,2,548(-4),,,,[西]千田輝彦,前原敏行,741.4,202009020412
3,5,10,オンザロックス,牡7,57,ヒューイ,1:24.2,3/4,**,,,,,7-7,36.7,11.6,5,492(0),,,,[西]森秀行,稻井田有司,465.7,202009020412
4,3,6,ワンダーアマービレ,牝6,55,長岡禎仁,1:24.2,アタマ,**,,,,,14-13,36.2,15.3,7,462(0),,,,[西]杉山晴紀,山本能成,270.0,202009020412
5,6,12,ヒルノサルバドール,牡7,57,横山典弘,1:24.2,クビ,**,,,,,10-10,36.4,2.9,1,452(+4),,,,[西]昆貢,ヒルノ,182.0,202009020412
6,4,7,スズカフェスタ,牡5,57,幸英明,1:24.3,クビ,**,,,,,1-1,37.5,13.3,6,500(-12),,,,[西]大橋勇樹,永井啓弍,,202009020412
7,3,5,アスターソード,牡5,57,国分恭介,1:24.6,1.3/4,**,,,,,14-13,36.6,20.4,8,464(-6),,,,[西]中竹和也,加藤久枝,,202009020412
8,1,1,コウエイアンカ,セ5,57,松若風馬,1:24.6,アタマ,**,,,,,7-9,37.0,43.2,11,484(-6),,,,[西]森秀行,伊東政清,,202009020412
9,2,3,デンバーテソーロ,牝4,55,鮫島克駿,1:24.8,1.1/4,**,,,,,3-4,37.7,28.7,9,460(-4),,,,[東]栗田徹,了徳寺健二ホールディングス,,202009020412
10,5,9,ジュエアトゥー,セ6,57,川又賢治,1:25.0,1.1/2,**,,,,,3-2,37.9,55.5,12,500(-12),,,,[西]坂口智康,首藤徳,,202009020412
11,8,16,メイショウミズカゼ,牡6,57,酒井学,1:25.0,ハナ,**,,,,,7-10,37.4,90.8,15,484(-6),,,,[西]飯田祐史,松本好雄,,202009020412
12,1,2,メイショウヴォルガ,牡6,57,太宰啓介,1:25.0,クビ,**,,,,,10-10,37.3,43.0,10,494(-8),,,,[西]本田優,松本好雄,,202009020412
13,2,4,スピリットワンベル,牡5,57,和田竜二,1:25.2,1.1/4,**,,,,,3-4,38.1,10.2,4,536(-6),,,,[西]牧田和弥,鈴木昭和,,202009020412
14,8,15,ベルエスメラルダ,牝6,55,城戸義政,1:25.4,1,**,,,,,10-7,37.8,168.9,16,438(0),,,,[西]村山明,内田滋三,,202009020412
15,6,11,クリノライメイ,牡6,57,団野大成,1:25.5,3/4,**,,,,,13-13,37.5,77.4,14,512(+8),,,,[西]荒川義之,栗本博晴,,202009020412
16,7,14,マイネルラック,牡7,57,国分優作,1:25.6,1/2,**,,,,,14-13,37.6,63.7,13,482(-4),,,,[西]梅田智之,サラブレッドクラブ・ラフィアン,,202009020412
1,2,3,マックス,牡3,56,川田将雅,1:25.4,,**,,,,,1-1,37.5,1.7,1,478(-6),,,,[西]中内田充,石川達絵,510.0,202009020501
2,3,5,エターナリー,牡3,56,幸英明,1:26.1,4,**,,,,,5-3,37.7,3.1,2,444(0),,,,[西]西浦勝一,吉田晴哉,200.0,202009020501
3,6,11,サンライズレスター,牡3,55,岩田望来,1:26.2,1/2,**,,,,,9-8,37.4,11.5,3,528(+18),,,,[西]河内洋,松岡隆雄,130.0,202009020501
4,5,9,サンライズミリオン,セ3,56,Ｍ．デム,1:26.4,1.1/2,**,,,,,2-2,38.3,15.2,5,518(-16),,,,[西]浜田多実,松岡隆雄,77.0,202009020501
5,3,6,クールシャイン,牡3,56,柴田未崎,1:26.8,2.1/2,**,,,,,6-6,38.3,62.1,8,482(-10),,,,[西]飯田雄三,林進,51.0,202009020501
6,4,8,タガノウィリアム,牡3,56,小牧太,1:27.4,3.1/2,**,,,,,3-3,39.2,13.6,4,484(+6),,,,[西]中尾秀正,八木良司,,202009020501
7,8,16,ゴーンホーム,牡3,56,鮫島良太,1:27.5,1/2,**,,,,,3-3,39.2,181.9,12,454(-2),,,,[西]高柳大輔,窪田康志,,202009020501
8,2,4,サツキヒューズ,牡3,56,藤井勘一,1:27.5,ハナ,**,,,,,14-13,38.1,206.2,13,450(0),,,,[西]小崎憲,谷和光彦,,202009020501
9,5,10,ファルサルス,牡3,56,藤岡佑介,1:28.1,4,**,,,,,11-8,39.1,21.0,6,486(-14),,,,[西]安田隆行,ゴドルフィン,,202009020501
10,1,1,ララペタンク,牡3,56,中井裕二,1:28.2,クビ,**,,,,,15-13,38.6,58.9,7,476(0),,,,[西]坂口智康,フジイ興産,,202009020501
11,6,12,ミツルプレジデント,牡3,56,国分恭介,1:29.1,5,**,,,,,12-12,40.1,342.5,14,532(-2),,,,[西]池添兼雄,守内ひろ子,,202009020501
12,7,13,ブルベアミリオン,牡3,56,田中健,1:29.5,2.1/2,**,,,,,16-16,39.2,527.5,16,496(+4),,,,[西]川村禎彦,ブルアンドベア,,202009020501
13,1,2,モズデコレーション,牝3,54,松若風馬,1:30.5,6,**,,,,,6-8,41.8,95.4,10,478(0),,,,[西]松下武士,キャピタル・システム,,202009020501
14,4,7,ライズインビルド,牡3,56,加藤祥太,1:30.8,1.3/4,**,,,,,9-8,42.0,500.9,15,478(0),,,,[西]庄野靖志,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,,202009020501
15,8,15,モズネイティブ,牝3,54,藤岡康太,1:30.8,ハナ,**,,,,,12-15,41.3,102.9,11,494(0),,,,[西]藤岡健一,キャピタル・システム,,202009020501
16,7,14,スマートワイバーン,牡3,56,松山弘平,1:31.0,1.1/2,**,,,,,6-6,42.5,82.6,9,478(0),,,,[西]大久保龍,大川徹,,202009020501
1,7,13,アンコールプレス,牡3,56,松山弘平,1:54.4,,**,,,,,2-2-2-2,39.5,10.8,3,544(0),,,,[西]寺島良,要海伸治,510.0,202009020502
2,8,16,ヴェラアズール,牡3,56,福永祐一,1:54.7,2,**,,,,,8-8-5-3,39.3,1.8,1,516(+2),,,,[西]渡辺薫彦,キャロットファーム,200.0,202009020502
3,1,1,サトノスライヴ,牡3,53,泉谷楓真,1:55.4,4,**,,,,,5-5-3-3,40.3,23.8,4,502(-4),,,,[西]南井克巳,サトミホースカンパニー,130.0,202009020502
4,6,11,エヴァン,牡3,56,藤井勘一,1:56.2,5,**,,,,,13-15-16-14,38.7,76.5,14,460(0),,,,[西]佐々木晶,ノースヒルズ,77.0,202009020502
5,2,4,アサシン,牡3,56,太宰啓介,1:56.3,1/2,**,,,,,11-10-10-8,40.0,48.9,11,494(+2),,,,[西]中竹和也,中村忠彦,51.0,202009020502
6,2,3,シゲルガリレオ,牡3,56,小牧太,1:56.4,1/2,**,,,,,9-9-8-7,40.3,38.1,10,460(+10),,,,[西]服部利之,森中蕃,,202009020502
7,4,7,ケイマーダ,牡3,56,秋山真一,1:56.5,クビ,**,,,,,16-16-15-12,39.5,37.3,9,478(+2),,,,[西]音無秀孝,金子真人ホールディングス,,202009020502
8,4,8,スターペストニー,牡3,56,松田大作,1:56.7,1.1/2,**,,,,,15-14-12-11,39.8,373.4,15,502(-2),,,,[西]千田輝彦,河野和香子,,202009020502
9,6,12,ソルトクリスタル,牡3,56,幸英明,1:57.1,2.1/2,**,,,,,13-12-8-10,40.9,55.4,13,480(-2),,,,[西]木原一良,杉浦敏夫,,202009020502
10,1,2,ナムラサンシロー,牡3,56,城戸義政,1:57.1,アタマ,**,,,,,1-1-1-1,42.3,34.0,7,518(0),,,,[西]森田直行,奈村睦弘,,202009020502
11,5,10,ロッシュローブ,牡3,55,岩田望来,1:57.2,1/2,**,,,,,5-6-5-6,41.7,3.2,2,466(+2),,,,[西]石坂正,水上行雄,,202009020502
12,3,6,ゼンダンイワミ,牡3,56,鮫島良太,1:57.4,3/4,**,,,,,2-2-3-5,42.2,25.5,6,490(-2),,,,[西]飯田雄三,渡邊善男,,202009020502
13,3,5,ムッシュパイロ,牡3,56,国分恭介,1:59.0,10,**,,,,,11-13-12-13,42.1,24.8,5,558(0),,,,[西]野中賢二,ゴドルフィン,,202009020502
14,8,15,ルアスドゥーナッハ,牡3,56,岩田康誠,2:01.2,大,**,,,,,7-6-5-8,45.6,51.9,12,498(0),,,,[西]小崎憲,一村哲也,,202009020502
15,7,14,ルリマツリムーン,牝3,54,加藤祥太,2:02.2,6,**,,,,,10-10-12-15,45.0,437.3,16,470(0),,,,[西]庄野靖志,イクタ,,202009020502
16,5,9,ルーセントスカイ,牡3,56,松若風馬,2:03.8,10,**,,,,,2-2-10-16,46.7,35.0,8,508(+6),,,,[西]西園正都,Ｇ１レーシング,,202009020502
1,1,1,シゲルオトメザ,牝3,54,岩田康誠,1:12.3,,**,,,,,1-1,36.8,4.1,2,490(+2),,,,[西]橋田満,森中蕃,510.0,202009020503
2,5,9,アールウェルス,牡3,56,高倉稜,1:13.2,5,**,,,,,4-2,37.2,11.2,5,526(+4),,,,[西]牧浦充徳,前原敏行,200.0,202009020503
3,6,11,メイショウニタボウ,牡3,56,川島信二,1:14.2,6,**,,,,,14-12,37.0,139.0,10,522(0),,,,[西]飯田祐史,松本好雄,130.0,202009020503
4,7,14,グラナートロート,牝3,54,浜中俊,1:14.3,クビ,**,,,,,3-2,38.4,4.5,3,444(-2),,,,[西]荒川義之,社台レースホース,77.0,202009020503
5,4,8,エーティーボストン,牡3,56,田中健,1:14.6,1.3/4,**,,,,,4-5,38.5,200.4,11,486(-4),,,,[西]木原一良,荒木徹,51.0,202009020503
6,1,2,ブックウエスト,牝3,54,長岡禎仁,1:14.8,1.1/4,**,,,,,10-9,38.4,579.4,16,450(-2),,,,[西]西橋豊治,西本資史,,202009020503
7,6,12,ジューンチキータ,牝3,54,松田大作,1:14.8,クビ,**,,,,,14-14,37.5,46.8,9,446(-2),,,,[西]松下武士,吉川潤,,202009020503
8,2,3,サイモンクラブ,牡3,56,坂井瑠星,1:14.9,1/2,**,,,,,13-12,37.9,291.3,14,466(-8),,,,[西]石坂公一,澤田昭紀,,202009020503
9,2,4,ピエーナテーラー,牝3,54,武豊,1:15.0,クビ,**,,,,,2-2,39.2,2.8,1,478(+4),,,,[西]石橋守,中西浩一,,202009020503
10,3,6,メイショウギンレイ,牡3,53,泉谷楓真,1:15.0,クビ,**,,,,,7-5,38.7,24.2,7,416(-2),,,,[西]南井克巳,松本好雄,,202009020503
11,8,16,タガノコットン,牡3,56,岡田祥嗣,1:15.2,1,**,,,,,7-5,38.9,31.2,8,502(-4),,,,[西]浅見秀一,八木良司,,202009020503
12,5,10,ヴァーツラフ,牡3,56,藤岡康太,1:15.4,1.1/4,**,,,,,7-9,39.1,294.5,15,456(+2),,,,[西]安達昭夫,市川義美ホールディングス,,202009020503
13,3,5,ヒルノアントラ,牡3,56,古川吉洋,1:15.5,3/4,**,,,,,4-5,39.5,5.6,4,470(-2),,,,[西]昆貢,ヒルノ,,202009020503
13,4,7,イタズラウナギ,牡3,56,城戸義政,1:15.5,同着,**,,,,,16-16,37.9,226.3,13,414(+6),,,,[西]牧田和弥,内田玄祥,,202009020503
15,8,15,アキラクン,牡3,56,松若風馬,1:15.6,1/2,**,,,,,11-11,38.9,203.6,12,454(+2),,,,[西]村山明,小林祥晃,,202009020503
16,7,13,ナリタウルフ,牡3,56,福永祐一,1:15.8,1,**,,,,,12-14,38.8,18.8,6,460(-14),,,,[西]宮本博,オースミ,,202009020503
1,2,4,マイネルホイッスル,牡3,56,川田将雅,1:22.0,,**,,,,,2-2,35.1,2.5,1,474(+4),,,,[西]西園正都,サラブレッドクラブ・ラフィアン,510.0,202009020504
2,5,10,フレーヴォ,牝3,54,松若風馬,1:22.0,ハナ,**,,,,,1-1,35.3,6.0,3,424(-4),,,,[西]庄野靖志,ロードホースクラブ,200.0,202009020504
3,8,16,ラフマニノフ,牡3,56,浜中俊,1:22.2,1.1/2,**,,,,,2-2,35.2,5.0,2,450(-8),,,,[西]石坂正,馬場幸夫,130.0,202009020504
4,8,17,ディキシークイーン,牝3,54,福永祐一,1:22.4,1.1/4,**,,,,,12-9,34.7,9.0,5,478(-6),,,,[西]昆貢,寺田千代乃,77.0,202009020504
5,8,18,ノーセキュリティ,牡3,56,古川吉洋,1:22.6,1.1/4,**,,,,,4-4,35.4,8.1,4,492(0),,,,[西]飯田祐史,竹中一彰,51.0,202009020504
6,7,13,メモリーオブブルー,牝3,54,城戸義政,1:22.7,3/4,**,,,,,5-5,35.4,452.5,18,436(+14),,,,[西]荒川義之,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,,202009020504
7,3,5,ダディーズメジャー,牡3,56,松山弘平,1:23.0,1.3/4,**,,,,,5-5,35.8,53.8,10,482(0),,,,[西]杉山晴紀,田島大史,,202009020504
8,7,15,オメガデラックス,セ3,56,岩田康誠,1:23.0,ハナ,**,,,,,15-11,35.1,13.7,6,438(-2),,,,[西]安田翔伍,原禮子,,202009020504
9,3,6,ビーオールアイズ,セ3,56,藤岡康太,1:23.3,1.3/4,**,,,,,16-15,34.9,229.5,16,466(0),,,,[西]松下武士,吉田照哉,,202009020504
10,4,8,エスシーミホーク,牡3,56,国分恭介,1:23.3,ハナ,**,,,,,9-7,35.8,19.7,8,478(0),,,,[西]西橋豊治,工藤圭司,,202009020504
11,1,2,メイショウバイラン,牝3,54,幸英明,1:23.3,アタマ,**,,,,,11-9,35.6,181.4,14,422(0),,,,[西]大橋勇樹,松本好雄,,202009020504
12,1,1,リノキアナ,牝3,54,秋山真一,1:23.4,クビ,**,,,,,12-15,35.4,135.1,11,432(-8),,,,[西]谷潔,松岡雅昭,,202009020504
13,4,7,マコトイスカンダル,牡3,55,岩田望来,1:23.5,3/4,**,,,,,9-13,35.8,17.3,7,452(0),,,,[西]鮫島一歩,ディアマント,,202009020504
14,2,3,レッドデュラン,牡3,56,坂井瑠星,1:23.5,クビ,**,,,,,7-7,36.1,34.6,9,424(+6),,,,[西]角居勝彦,東京ホースレーシング,,202009020504
15,5,9,メイショウヴンダー,牡3,56,長岡禎仁,1:23.6,1/2,**,,,,,12-13,35.7,261.0,17,436(+2),,,,[西]石橋守,松本好雄,,202009020504
16,6,12,エッグベネディクト,牝3,54,太宰啓介,1:23.9,1.3/4,**,,,,,17-17,35.3,195.5,15,456(0),,,,[西]石橋守,ローレルレーシング,,202009020504
17,6,11,チェルビックヒム,牝3,54,加藤祥太,1:25.7,大,**,,,,,7-11,38.2,159.8,13,444(0),,,,[西]羽月友彦,ターフ・スポート,,202009020504
18,7,14,ウィスキーキャット,牝3,54,池添謙一,1:25.9,1.1/4,**,,,,,17-18,37.2,142.1,12,426(0),,,,[西]長谷川浩,天野克彦,,202009020504
1,7,11,ショウナンナデシコ,牝3,53,岩田望来,1:52.7,,**,,,,,3-3-2-2,37.7,7.7,4,474(+4),,,,[西]須貝尚介,国本哲秀,730.0,202009020505
2,7,12,リネンファッション,牝3,54,秋山真一,1:53.2,3,**,,,,,2-2-2-2,38.3,37.1,8,440(-4),,,,[西]坂口智康,戸山光男,290.0,202009020505
3,3,4,ロードグリュック,牡3,56,松山弘平,1:53.4,1,**,,,,,7-7-8-8,37.9,15.3,6,468(+2),,,,[西]松下武士,ロードホースクラブ,180.0,202009020505
4,6,10,ダイメイコリーダ,牡3,56,松若風馬,1:53.5,3/4,**,,,,,1-1-1-1,38.7,6.5,3,486(-4),,,,[西]森田直行,宮本昇,110.0,202009020505
5,1,1,マリオマッハー,牡3,56,幸英明,1:53.5,ハナ,**,,,,,14-14-13-12,37.4,15.8,7,444(+6),,,,[西]安達昭夫,サン,73.0,202009020505
6,5,8,バカラ,牡3,56,浜中俊,1:53.6,3/4,**,,,,,12-12-12-8,37.7,42.0,9,540(-2),,,,[西]鈴木孝志,ケーエスＨＤ,,202009020505
7,4,5,ナムラゴロフキン,牡3,56,太宰啓介,1:54.1,3,**,,,,,9-9-7-4,38.7,112.4,13,486(+2),,,,[西]大橋勇樹,奈村睦弘,,202009020505
8,6,9,バンクオブクラウズ,牡3,56,武豊,1:54.2,3/4,**,,,,,11-11-11-8,38.6,10.4,5,512(+10),,,,[西]石坂公一,ノルマンディーサラブレッドレーシング,,202009020505
9,8,14,タガノカリュウド,牡3,56,福永祐一,1:54.7,3,**,,,,,6-5-4-4,39.4,3.9,2,514(0),,,,[西]五十嵐忠,八木良司,,202009020505
10,5,7,サンライズシェリー,牡3,53,泉谷楓真,1:54.8,1/2,**,,,,,10-10-8-8,39.3,48.6,10,470(-2),,,,[西]河内洋,松岡隆雄,,202009020505
11,3,3,テイエムファルコン,牡3,56,柴田未崎,1:55.4,4,**,,,,,12-12-13-13,39.5,127.0,14,488(0),,,,[西]飯田雄三,竹園正繼,,202009020505
12,2,2,キースローガン,牡3,56,岩田康誠,1:55.8,2.1/2,**,,,,,4-4-4-4,40.6,94.2,12,468(0),,,,[西]川村禎彦,北前孔一郎,,202009020505
13,4,6,マイネルクライマー,牡3,56,国分恭介,1:56.2,2,**,,,,,7-8-8-13,40.6,54.0,11,488(0),,,,[西]西園正都,サラブレッドクラブ・ラフィアン,,202009020505
14,8,13,リーガルマナー,牡3,56,川田将雅,1:56.2,アタマ,**,,,,,4-5-4-4,40.9,2.6,1,496(0),,,,[西]中内田充,吉田勝己,,202009020505
1,3,3,プライムフェイズ,牡3,56,福永祐一,1:34.6,,**,,,,,2-2,34.5,3.6,2,454(-6),,,,[西]藤原英昭,サンデーレーシング,730.0,202009020506
2,8,8,コスミックエナジー,牝3,53,岩田望来,1:34.8,1.1/2,**,,,,,3-4,34.5,2.5,1,456(0),,,,[西]高野友和,吉田勝己,290.0,202009020506
3,4,4,アサケエース,牡3,53,泉谷楓真,1:34.8,クビ,**,,,,,1-1,34.8,11.5,6,428(0),,,,[西]大橋勇樹,大橋堯,180.0,202009020506
4,8,9,エアファンディタ,牡3,56,藤岡佑介,1:35.0,1.1/4,**,,,,,3-2,34.8,5.6,3,440(-14),,,,[西]池添学,ラッキーフィールド,110.0,202009020506
5,2,2,ヒルノエドワード,牡3,56,古川吉洋,1:35.0,ハナ,**,,,,,8-7,34.4,6.5,4,468(-10),,,,[西]昆貢,ヒルノ,73.0,202009020506
6,5,5,アメージングラン,牡3,56,国分恭介,1:35.0,ハナ,**,,,,,6-7,34.5,82.2,8,486(-2),,,,[西]牧田和弥,深見富朗,,202009020506
7,1,1,トリンカデイラ,牝3,54,藤岡康太,1:35.3,1.3/4,**,,,,,5-4,35.0,19.8,7,430(0),,,,[西]鮫島一歩,ゴドルフィン,,202009020506
8,6,6,アドマイヤエリーズ,牝3,54,坂井瑠星,1:36.1,5,**,,,,,9-9,35.3,280.0,9,470(0),,,,[西]西村真幸,近藤旬子,,202009020506
9,7,7,ベルティアラ,牝3,54,幸英明,1:36.4,2,**,,,,,6-4,36.0,8.9,5,448(+26),,,,[西]牧田和弥,鈴木昭和,,202009020506
1,5,5,グランデストラーダ,牝4,55,池添謙一,1:54.0,,**,,,,,2-2-2-2,37.9,1.7,1,498(+14),,,,[西]上村洋行,シルクレーシング,760.0,202009020507
2,6,6,ハクサンライラック,牝4,55,松山弘平,1:54.7,4,**,,,,,1-1-1-1,38.7,3.3,2,500(+8),,,,[西]飯田雄三,河崎五市,300.0,202009020507
3,8,8,ベルヴォワ,牝4,55,坂井瑠星,1:55.0,2,**,,,,,6-6-4-2,38.7,6.8,3,472(-2),,,,[西]矢作芳人,Ｇ１レーシング,190.0,202009020507
4,1,1,メイショウブラボー,牝4,55,秋山真一,1:55.3,1.3/4,**,,,,,3-3-4-4,39.0,14.7,5,442(-2),,,,[西]武幸四郎,松本好雄,110.0,202009020507
5,3,3,メモリーコバルト,牝5,55,古川吉洋,1:55.5,1.1/4,**,,,,,7-6-6-6,39.0,10.3,4,472(-2),,,,[西]湯窪幸雄,シンザンクラブ,76.0,202009020507
6,2,2,メイショウヨソユキ,牝4,55,加藤祥太,1:56.0,3,**,,,,,8-8-8-6,39.5,48.0,7,438(+4),,,,[西]庄野靖志,松本好雄,,202009020507
7,4,4,テイケイドルチェ,牝5,55,田中健,1:56.7,4,**,,,,,5-5-6-6,40.2,152.1,8,422(+8),,,,[西]荒川義之,兼松忠男,,202009020507
8,7,7,メジャーマジック,牝5,54,岩田望来,1:57.3,3.1/2,**,,,,,3-3-3-4,41.1,26.4,6,508(-1),,,,[西]橋口慎介,社台レースホース,,202009020507
1,1,1,ブライトエンパイア,牡5,57,幸英明,1:12.7,,**,,,,,1-1,37.1,3.6,1,454(+2),,,,[西]浅見秀一,杉山忠国,760.0,202009020508
2,7,13,エイシンネメシス,牝5,55,武豊,1:12.7,アタマ,**,,,,,2-2,36.9,4.2,2,480(+8),,,,[西]奥村豊,栄進堂,300.0,202009020508
3,3,6,ポンペイワーム,牡4,57,坂井瑠星,1:13.2,3,**,,,,,15-14,35.7,18.6,7,514(+2),,,,[西]石坂正,吉田和美,190.0,202009020508
4,1,2,アタミ,牡6,57,高倉稜,1:13.5,1.3/4,**,,,,,12-11,36.8,26.4,10,490(+2),,,,[西]田所秀孝,副島義久,110.0,202009020508
5,5,10,シンゼンマックス,牡4,57,秋山真一,1:13.5,アタマ,**,,,,,4-3,37.6,6.2,3,480(+12),,,,[西]飯田祐史,原司郎,76.0,202009020508
6,5,9,ショウブ,牡4,54,泉谷楓真,1:13.5,ハナ,**,,,,,6-8,37.1,10.4,6,476(+2),,,,[西]加用正,協栄,,202009020508
7,2,4,ニホンピロランド,牡4,57,小牧太,1:13.5,ハナ,**,,,,,10-11,36.9,100.8,13,498(+12),,,,[西]服部利之,小林百太郎,,202009020508
8,8,15,メイショウアマギ,牡4,57,太宰啓介,1:13.6,クビ,**,,,,,6-3,37.5,9.5,5,486(0),,,,[西]大橋勇樹,松本好雄,,202009020508
9,4,8,ストームガスト,牡4,57,松山弘平,1:13.6,ハナ,**,,,,,6-7,37.4,7.1,4,462(0),,,,[西]寺島良,レッドマジック,,202009020508
10,2,3,アメリカンソレイユ,牡4,57,浜中俊,1:13.9,1.3/4,**,,,,,13-13,36.9,31.5,11,470(-10),,,,[西]藤岡健一,吉澤克己,,202009020508
11,3,5,ナムラアリス,牝4,55,池添謙一,1:14.0,3/4,**,,,,,6-8,37.7,147.1,14,502(-4),,,,[西]森田直行,奈村睦弘,,202009020508
12,8,16,マーシデスペラード,牡4,57,松田大作,1:14.2,1,**,,,,,10-8,37.7,438.9,16,526(+6),,,,[西]千田輝彦,佐藤勝士,,202009020508
13,6,12,チェルシーライオン,牡4,57,岩田康誠,1:14.5,2,**,,,,,14-15,37.2,25.6,9,480(-11),,,,[西]矢作芳人,ライオンレースホース,,202009020508
14,7,14,ニホンピロコレール,牡4,57,国分恭介,1:15.4,5,**,,,,,4-3,39.4,309.8,15,474(-6),,,,[西]服部利之,小林百太郎,,202009020508
15,6,11,ホウオウエックス,牡4,56,岩田望来,1:15.4,アタマ,**,,,,,2-3,39.5,25.3,8,498(+8),,,,[西]寺島良,小笹芳央,,202009020508
中,4,7,エイトマイル,牡4,57,松若風馬,,,**,,,,,,,61.0,12,486(-8),,,,[西]西園正都,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,,202009020508
1,7,8,キャンディストーム,牝6,55,松山弘平,1:33.9,,**,,,,,4-4,33.8,15.7,6,494(-6),,,,[西]千田輝彦,ゴドルフィン,"1,526.6",202009020509
