競馬場cd,_track,_距離帯,_脚質bin,日付,コース脚質バイアス
3,1,4.0,3.0,2022-04-17,0.23255813953488372
3,1,4.0,4.0,2022-04-17,0.2727272727272727
3,0,4.0,2.0,2022-04-17,0.3082706766917293
3,0,4.0,3.0,2022-04-17,0.25380710659898476
3,0,4.0,4.0,2022-04-17,0.20481927710843373
3,1,3.0,1.0,2022-04-17,0.3389830508474576
3,0,3.0,1.0,2022-04-17,0.2830188679245283
3,0,3.0,2.0,2022-04-17,0.25742574257425743
3,0,3.0,3.0,2022-04-17,0.28440366972477066
3,0,3.0,4.0,2022-04-17,0.20567375886524822
3,1,5.0,2.0,2022-04-17,0.2962962962962963
3,1,5.0,4.0,2022-04-17,0.2391304347826087
3,1,3.0,2.0,2022-04-17,0.23931623931623933
3,1,3.0,3.0,2022-04-17,0.2987012987012987
3,1,3.0,4.0,2022-04-17,0.21105527638190955
6,0,4.0,2.0,2022-04-17,0.2222222222222222
6,0,4.0,3.0,2022-04-17,0.28
6,0,4.0,4.0,2022-04-17,0.22921914357682618
6,1,3.0,3.0,2022-04-17,0.3076923076923077
6,1,3.0,4.0,2022-04-17,0.20245398773006135
6,1,5.0,2.0,2022-04-17,0.234375
6,0,3.0,2.0,2022-04-17,0.25396825396825395
6,0,3.0,3.0,2022-04-17,0.2490974729241877
6,0,3.0,4.0,2022-04-17,0.20754716981132076
6,1,5.0,1.0,2022-04-17,0.26666666666666666
6,1,5.0,3.0,2022-04-17,0.2403846153846154
6,1,5.0,4.0,2022-04-17,0.2832369942196532
6,1,6.0,3.0,2022-04-17,0.34375
6,1,6.0,4.0,2022-04-17,0.2125
9,1,4.0,1.0,2022-04-17,0.24081632653061225
9,1,6.0,1.0,2022-04-17,0.1891891891891892
9,1,6.0,2.0,2022-04-17,0.3333333333333333
9,1,6.0,3.0,2022-04-17,0.2857142857142857
9,1,6.0,4.0,2022-04-17,0.2972972972972973
9,1,5.0,3.0,2022-04-17,0.2926829268292683
9,1,5.0,4.0,2022-04-17,0.2442528735632184
9,0,3.0,1.0,2022-04-17,0.2835820895522388
9,0,3.0,2.0,2022-04-17,0.25135135135135134
9,0,3.0,3.0,2022-04-17,0.22755741127348644
9,0,3.0,4.0,2022-04-17,0.18246869409660108
9,1,4.0,2.0,2022-04-17,0.30212014134275617
9,1,4.0,3.0,2022-04-17,0.2744874715261959
9,1,4.0,4.0,2022-04-17,0.22803904170363798
9,0,4.0,1.0,2022-04-17,0.23450134770889489
9,0,4.0,2.0,2022-04-17,0.30056497175141245
9,0,4.0,3.0,2022-04-17,0.27116212338593976
9,0,4.0,4.0,2022-04-17,0.2089864158829676
3,0,3.0,2.0,2022-04-23,0.25961538461538464
3,0,3.0,3.0,2022-04-23,0.2909090909090909
3,1,7.0,3.0,2022-04-23,0.3974358974358974
3,1,7.0,4.0,2022-04-23,0.2916666666666667
3,0,4.0,2.0,2022-04-23,0.29927007299270075
3,1,3.0,4.0,2022-04-23,0.208955223880597
3,1,5.0,3.0,2022-04-23,0.25
3,1,5.0,4.0,2022-04-23,0.2323943661971831
3,0,4.0,1.0,2022-04-23,0.35
3,0,4.0,3.0,2022-04-23,0.25728155339805825
3,0,4.0,4.0,2022-04-23,0.21621621621621623
3,1,4.0,2.0,2022-04-23,0.18181818181818182
3,1,4.0,3.0,2022-04-23,0.21978021978021978
3,1,4.0,4.0,2022-04-23,0.28205128205128205
3,1,3.0,1.0,2022-04-23,0.3333333333333333
3,1,3.0,2.0,2022-04-23,0.256
3,1,3.0,3.0,2022-04-23,0.2974683544303797
5,0,5.0,4.0,2022-04-23,0.2692307692307692
5,1,4.0,1.0,2022-04-23,0.3473684210526316
5,1,4.0,2.0,2022-04-23,0.2793103448275862
5,1,4.0,3.0,2022-04-23,0.27380952380952384
5,1,4.0,4.0,2022-04-23,0.262992125984252
5,0,4.0,4.0,2022-04-23,0.23833333333333334
5,0,4.0,2.0,2022-04-23,0.29838709677419356
5,0,4.0,3.0,2022-04-23,0.25647668393782386
3,1,4.0,3.0,2022-04-24,0.21739130434782608
3,0,4.0,1.0,2022-04-24,0.3442622950819672
3,1,7.0,2.0,2022-04-24,0.3023255813953488
3,1,7.0,3.0,2022-04-24,0.4146341463414634
3,1,7.0,4.0,2022-04-24,0.2828282828282828
3,1,5.0,2.0,2022-04-24,0.2909090909090909
3,1,5.0,3.0,2022-04-24,0.24468085106382978
3,1,5.0,4.0,2022-04-24,0.22758620689655173
3,0,3.0,1.0,2022-04-24,0.2962962962962963
3,0,4.0,2.0,2022-04-24,0.3049645390070922
3,0,4.0,3.0,2022-04-24,0.2558139534883721
3,0,4.0,4.0,2022-04-24,0.21428571428571427
3,1,6.0,3.0,2022-04-24,0.3409090909090909
3,1,3.0,1.0,2022-04-24,0.328125
3,1,3.0,2.0,2022-04-24,0.2595419847328244
3,1,3.0,3.0,2022-04-24,0.2891566265060241
3,1,3.0,4.0,2022-04-24,0.2097560975609756
3,0,3.0,3.0,2022-04-24,0.28205128205128205
3,0,3.0,4.0,2022-04-24,0.21232876712328766
5,1,4.0,2.0,2022-04-24,0.27835051546391754
5,1,4.0,4.0,2022-04-24,0.2640625
5,1,5.0,2.0,2022-04-24,0.2807017543859649
5,1,5.0,3.0,2022-04-24,0.4158415841584158
5,1,5.0,4.0,2022-04-24,0.3424657534246575
5,0,4.0,1.0,2022-04-24,0.24347826086956523
5,0,4.0,2.0,2022-04-24,0.2980392156862745
5,0,4.0,3.0,2022-04-24,0.2627551020408163
5,0,4.0,4.0,2022-04-24,0.23770491803278687
3,1,7.0,2.0,2022-04-30,0.3191489361702128
3,1,7.0,3.0,2022-04-30,0.41379310344827586
3,1,7.0,4.0,2022-04-30,0.26666666666666666
3,1,3.0,2.0,2022-04-30,0.2631578947368421
3,0,3.0,1.0,2022-04-30,0.3090909090909091
3,0,3.0,2.0,2022-04-30,0.2571428571428571
3,0,3.0,3.0,2022-04-30,0.2809917355371901
3,0,3.0,4.0,2022-04-30,0.2108843537414966
3,1,3.0,3.0,2022-04-30,0.2916666666666667
3,1,3.0,4.0,2022-04-30,0.21153846153846154
3,1,5.0,2.0,2022-04-30,0.29310344827586204
3,1,5.0,4.0,2022-04-30,0.2348993288590604
3,0,4.0,1.0,2022-04-30,0.328125
3,0,4.0,2.0,2022-04-30,0.3076923076923077
3,0,4.0,3.0,2022-04-30,0.252212389380531
3,0,4.0,4.0,2022-04-30,0.2140221402214022
3,1,4.0,3.0,2022-04-30,0.22580645161290322
3,1,4.0,4.0,2022-04-30,0.2809917355371901
5,0,4.0,1.0,2022-04-30,0.2413793103448276
5,1,4.0,3.0,2022-04-30,0.2755344418052256
5,1,4.0,4.0,2022-04-30,0.26479750778816197
5,0,4.0,3.0,2022-04-30,0.2594458438287154
5,0,4.0,2.0,2022-04-30,0.30078125
5,0,4.0,4.0,2022-04-30,0.23615635179153094
5,0,5.0,4.0,2022-04-30,0.25925925925925924
5,1,5.0,2.0,2022-04-30,0.27586206896551724
5,1,5.0,3.0,2022-04-30,0.4
5,1,5.0,4.0,2022-04-30,0.3422818791946309
5,1,6.0,2.0,2022-04-30,0.1875
5,1,6.0,3.0,2022-04-30,0.3614457831325301
5,1,6.0,4.0,2022-04-30,0.328125
5,0,5.0,2.0,2022-04-30,0.375
5,0,5.0,3.0,2022-04-30,0.32142857142857145
3,1,4.0,2.0,2022-05-01,0.2028985507246377
3,1,4.0,4.0,2022-05-01,0.28688524590163933
3,1,7.0,2.0,2022-05-01,0.30612244897959184
3,1,7.0,3.0,2022-05-01,0.42045454545454547
3,1,7.0,4.0,2022-05-01,0.26851851851851855
3,1,3.0,2.0,2022-05-01,0.2647058823529412
3,1,6.0,3.0,2022-05-01,0.35555555555555557
3,1,6.0,4.0,2022-05-01,0.13043478260869565
3,0,3.0,1.0,2022-05-01,0.3157894736842105
3,0,3.0,2.0,2022-05-01,0.25925925925925924
3,0,3.0,3.0,2022-05-01,0.28225806451612906
3,0,3.0,4.0,2022-05-01,0.22
3,1,5.0,2.0,2022-05-01,0.29508196721311475
3,1,5.0,4.0,2022-05-01,0.23684210526315788
3,0,4.0,1.0,2022-05-01,0.3181818181818182
3,0,4.0,2.0,2022-05-01,0.3103448275862069
3,0,4.0,3.0,2022-05-01,0.2564102564102564
3,0,4.0,4.0,2022-05-01,0.21708185053380782
3,1,3.0,3.0,2022-05-01,0.28823529411764703
3,1,3.0,4.0,2022-05-01,0.22065727699530516
5,0,4.0,3.0,2022-05-01,0.25879396984924624
5,0,4.0,4.0,2022-05-01,0.23500810372771475
5,1,4.0,2.0,2022-05-01,0.2764505119453925
5,1,6.0,4.0,2022-05-01,0.32575757575757575
5,0,5.0,2.0,2022-05-01,0.3488372093023256
5,0,5.0,3.0,2022-05-01,0.313953488372093
5,0,5.0,4.0,2022-05-01,0.2608695652173913
5,1,4.0,1.0,2022-05-01,0.3402061855670103
5,1,4.0,3.0,2022-05-01,0.2759433962264151
5,1,4.0,4.0,2022-05-01,0.26584234930448225
5,0,3.0,4.0,2022-05-01,0.1774193548387097
4,1,7.0,2.0,2022-05-07,0.11904761904761904
4,0,3.0,1.0,2022-05-07,0.3068181818181818
4,0,3.0,2.0,2022-05-07,0.3170731707317073
4,0,3.0,3.0,2022-05-07,0.25287356321839083
4,1,7.0,3.0,2022-05-07,0.32727272727272727
4,1,7.0,4.0,2022-05-07,0.2634730538922156
4,1,5.0,2.0,2022-05-07,0.3103448275862069
4,1,5.0,4.0,2022-05-07,0.2916666666666667
4,1,4.0,2.0,2022-05-07,0.30049261083743845
4,0,4.0,1.0,2022-05-07,0.3375
4,0,4.0,2.0,2022-05-07,0.3619047619047619
4,0,4.0,3.0,2022-05-07,0.28888888888888886
4,0,4.0,4.0,2022-05-07,0.2076749435665914
4,1,3.0,1.0,2022-05-07,0.23333333333333334
4,1,3.0,2.0,2022-05-07,0.2857142857142857
4,1,3.0,3.0,2022-05-07,0.21212121212121213
4,1,3.0,4.0,2022-05-07,0.19
4,1,4.0,1.0,2022-05-07,0.28205128205128205
4,1,4.0,3.0,2022-05-07,0.284375
4,1,4.0,4.0,2022-05-07,0.19956616052060738
4,1,2.0,2.0,2022-05-07,0.18292682926829268
4,1,2.0,3.0,2022-05-07,0.20192307692307693
5,0,3.0,2.0,2022-05-07,0.28125
5,0,4.0,2.0,2022-05-07,0.2972972972972973
5,0,4.0,3.0,2022-05-07,0.25806451612903225
5,0,4.0,4.0,2022-05-07,0.23557692307692307
5,1,5.0,2.0,2022-05-07,0.2786885245901639
5,1,5.0,3.0,2022-05-07,0.3853211009174312
5,1,5.0,4.0,2022-05-07,0.3355263157894737
5,1,4.0,2.0,2022-05-07,0.27796610169491526
5,1,4.0,3.0,2022-05-07,0.27400468384074944
5,1,4.0,4.0,2022-05-07,0.26574500768049153
7,0,3.0,1.0,2022-05-07,0.3763440860215054
7,0,3.0,2.0,2022-05-07,0.3050847457627119
7,0,3.0,3.0,2022-05-07,0.20754716981132076
7,0,3.0,4.0,2022-05-07,0.18075801749271136
7,0,5.0,1.0,2022-05-07,0.24444444444444444
7,0,5.0,3.0,2022-05-07,0.28823529411764703
7,0,5.0,4.0,2022-05-07,0.22794117647058823
7,1,5.0,3.0,2022-05-07,0.3157894736842105
7,1,4.0,1.0,2022-05-07,0.27927927927927926
7,1,4.0,2.0,2022-05-07,0.27986348122866894
7,0,4.0,1.0,2022-05-07,0.26339285714285715
7,1,5.0,1.0,2022-05-07,0.2909090909090909
7,1,5.0,4.0,2022-05-07,0.24644549763033174
7,1,4.0,3.0,2022-05-07,0.27816091954022987
7,1,4.0,4.0,2022-05-07,0.2085889570552147
7,1,6.0,2.0,2022-05-07,0.27692307692307694
7,1,6.0,3.0,2022-05-07,0.30952380952380953
7,1,6.0,4.0,2022-05-07,0.29842931937172773
7,0,4.0,2.0,2022-05-07,0.3229357798165138
7,0,4.0,3.0,2022-05-07,0.27825159914712155
7,0,4.0,4.0,2022-05-07,0.21067157313707452
4,0,3.0,4.0,2022-05-08,0.2057877813504823
4,1,3.0,1.0,2022-05-08,0.22580645161290322
4,1,3.0,2.0,2022-05-08,0.2807017543859649
4,1,3.0,3.0,2022-05-08,0.22058823529411764
4,1,3.0,4.0,2022-05-08,0.19230769230769232
4,1,7.0,2.0,2022-05-08,0.13953488372093023
4,1,7.0,3.0,2022-05-08,0.32456140350877194
4,1,7.0,4.0,2022-05-08,0.2603550295857988
4,1,5.0,2.0,2022-05-08,0.3050847457627119
4,1,6.0,2.0,2022-05-08,0.2972972972972973
4,1,6.0,3.0,2022-05-08,0.29508196721311475
4,1,6.0,4.0,2022-05-08,0.3008849557522124
4,1,4.0,3.0,2022-05-08,0.2834890965732087
4,1,4.0,4.0,2022-05-08,0.20043103448275862
4,0,4.0,1.0,2022-05-08,0.3333333333333333
4,0,4.0,2.0,2022-05-08,0.35514018691588783
4,0,4.0,3.0,2022-05-08,0.28792569659442724
4,0,4.0,4.0,2022-05-08,0.2111111111111111
4,1,2.0,1.0,2022-05-08,0.2857142857142857
4,1,2.0,2.0,2022-05-08,0.1744186046511628
4,1,2.0,3.0,2022-05-08,0.2
4,1,2.0,4.0,2022-05-08,0.1935483870967742
4,1,5.0,3.0,2022-05-08,0.31896551724137934
4,1,5.0,4.0,2022-05-08,0.2897727272727273
4,0,3.0,1.0,2022-05-08,0.30337078651685395
4,0,3.0,2.0,2022-05-08,0.3173076923076923
5,1,5.0,4.0,2022-05-08,0.33766233766233766
5,0,4.0,2.0,2022-05-08,0.2950191570881226
5,1,6.0,2.0,2022-05-08,0.18181818181818182
5,1,6.0,4.0,2022-05-08,0.3283582089552239
5,1,4.0,2.0,2022-05-08,0.2809364548494983
5,1,4.0,3.0,2022-05-08,0.2735632183908046
5,1,4.0,4.0,2022-05-08,0.2635542168674699
5,0,4.0,1.0,2022-05-08,0.23931623931623933
5,0,4.0,3.0,2022-05-08,0.2622549019607843
5,0,4.0,4.0,2022-05-08,0.23575949367088608
7,1,5.0,4.0,2022-05-08,0.24528301886792453
7,1,4.0,3.0,2022-05-08,0.2791762013729977
7,1,5.0,1.0,2022-05-08,0.29310344827586204
7,1,5.0,2.0,2022-05-08,0.26875
7,1,5.0,3.0,2022-05-08,0.3187250996015936
7,0,4.0,1.0,2022-05-08,0.26956521739130435
7,0,4.0,2.0,2022-05-08,0.321880650994575
7,0,4.0,3.0,2022-05-08,0.27724867724867724
7,0,4.0,4.0,2022-05-08,0.21195652173913043
7,1,6.0,2.0,2022-05-08,0.26865671641791045
7,1,6.0,3.0,2022-05-08,0.29770992366412213
7,1,6.0,4.0,2022-05-08,0.30412371134020616
7,1,4.0,1.0,2022-05-08,0.2807017543859649
7,1,4.0,2.0,2022-05-08,0.2785234899328859
7,1,4.0,4.0,2022-05-08,0.20724346076458752
7,1,3.0,1.0,2022-05-08,0.30158730158730157
7,1,3.0,2.0,2022-05-08,0.2923076923076923
7,1,3.0,3.0,2022-05-08,0.16666666666666666
7,1,3.0,4.0,2022-05-08,0.18055555555555555
7,0,5.0,2.0,2022-05-08,0.26666666666666666
7,0,5.0,3.0,2022-05-08,0.29069767441860467
7,0,5.0,4.0,2022-05-08,0.2271062271062271
4,1,6.0,2.0,2022-05-14,0.2894736842105263
4,1,6.0,4.0,2022-05-14,0.2956521739130435
4,0,4.0,2.0,2022-05-14,0.3611111111111111
4,0,4.0,3.0,2022-05-14,0.2857142857142857
4,1,3.0,1.0,2022-05-14,0.21875
4,1,3.0,2.0,2022-05-14,0.29310344827586204
4,1,3.0,3.0,2022-05-14,0.2054794520547945
4,1,3.0,4.0,2022-05-14,0.18867924528301888
4,0,4.0,4.0,2022-05-14,0.21318681318681318
4,1,5.0,3.0,2022-05-14,0.3220338983050847
4,1,5.0,4.0,2022-05-14,0.2937853107344633
4,1,4.0,1.0,2022-05-14,0.27848101265822783
4,1,4.0,2.0,2022-05-14,0.29901960784313725
4,1,4.0,3.0,2022-05-14,0.2852760736196319
4,1,4.0,4.0,2022-05-14,0.2025586353944563
4,1,2.0,1.0,2022-05-14,0.27906976744186046
4,1,2.0,2.0,2022-05-14,0.1797752808988764
4,1,2.0,3.0,2022-05-14,0.1926605504587156
4,0,3.0,1.0,2022-05-14,0.3111111111111111
4,0,3.0,2.0,2022-05-14,0.32075471698113206
4,0,3.0,3.0,2022-05-14,0.250936329588015
4,0,3.0,4.0,2022-05-14,0.20186335403726707
5,0,5.0,2.0,2022-05-14,0.3409090909090909
5,0,5.0,3.0,2022-05-14,0.3146067415730337
5,0,5.0,4.0,2022-05-14,0.25874125874125875
5,0,4.0,1.0,2022-05-14,0.2457627118644068
5,1,6.0,2.0,2022-05-14,0.17142857142857143
5,1,6.0,4.0,2022-05-14,0.3333333333333333
5,1,4.0,2.0,2022-05-14,0.2814569536423841
5,1,4.0,3.0,2022-05-14,0.2733485193621868
5,1,4.0,4.0,2022-05-14,0.26307922272047835
5,0,4.0,2.0,2022-05-14,0.2981132075471698
5,0,4.0,3.0,2022-05-14,0.2584541062801932
5,0,4.0,4.0,2022-05-14,0.23667711598746083
7,0,5.0,1.0,2022-05-14,0.2391304347826087
7,0,5.0,2.0,2022-05-14,0.26851851851851855
7,0,5.0,3.0,2022-05-14,0.2914285714285714
7,0,5.0,4.0,2022-05-14,0.22826086956521738
7,1,4.0,1.0,2022-05-14,0.2782608695652174
7,1,4.0,2.0,2022-05-14,0.2781456953642384
7,1,4.0,3.0,2022-05-14,0.2808219178082192
7,1,4.0,4.0,2022-05-14,0.20641282565130262
7,1,6.0,2.0,2022-05-14,0.2647058823529412
7,1,6.0,4.0,2022-05-14,0.30456852791878175
7,1,3.0,3.0,2022-05-14,0.1657142857142857
7,1,3.0,4.0,2022-05-14,0.18552036199095023
7,0,3.0,1.0,2022-05-14,0.37894736842105264
7,1,5.0,2.0,2022-05-14,0.2732919254658385
7,1,5.0,3.0,2022-05-14,0.32142857142857145
7,0,4.0,1.0,2022-05-14,0.2727272727272727
7,0,4.0,2.0,2022-05-14,0.32379248658318427
7,0,4.0,3.0,2022-05-14,0.27568134171907754
7,0,4.0,4.0,2022-05-14,0.21128021486123547
7,1,5.0,1.0,2022-05-14,0.3
7,1,5.0,4.0,2022-05-14,0.2459396751740139
7,0,3.0,2.0,2022-05-14,0.3029045643153527
7,0,3.0,3.0,2022-05-14,0.2029520295202952
7,0,3.0,4.0,2022-05-14,0.1833810888252149
4,0,3.0,1.0,2022-05-15,0.3076923076923077
4,0,3.0,3.0,2022-05-15,0.24723247232472326
4,1,3.0,2.0,2022-05-15,0.30158730158730157
4,1,3.0,3.0,2022-05-15,0.19736842105263158
4,1,3.0,4.0,2022-05-15,0.1834862385321101
4,1,7.0,2.0,2022-05-15,0.15217391304347827
4,1,7.0,3.0,2022-05-15,0.32231404958677684
4,1,7.0,4.0,2022-05-15,0.2658959537572254
4,0,4.0,2.0,2022-05-15,0.36199095022624433
4,0,3.0,2.0,2022-05-15,0.32407407407407407
4,0,3.0,4.0,2022-05-15,0.2006079027355623
4,1,2.0,1.0,2022-05-15,0.2727272727272727
4,1,2.0,2.0,2022-05-15,0.17391304347826086
4,1,2.0,3.0,2022-05-15,0.2
4,1,2.0,4.0,2022-05-15,0.18947368421052632
4,0,4.0,3.0,2022-05-15,0.28869047619047616
4,0,4.0,4.0,2022-05-15,0.210412147505423
4,1,4.0,1.0,2022-05-15,0.275
4,1,4.0,2.0,2022-05-15,0.30288461538461536
4,1,4.0,3.0,2022-05-15,0.28700906344410876
4,1,4.0,4.0,2022-05-15,0.19916142557651992
5,1,5.0,2.0,2022-05-15,0.27419354838709675
5,1,5.0,3.0,2022-05-15,0.38181818181818183
5,1,5.0,4.0,2022-05-15,0.33548387096774196
5,0,5.0,2.0,2022-05-15,0.3333333333333333
5,0,5.0,4.0,2022-05-15,0.2569444444444444
5,1,4.0,1.0,2022-05-15,0.35353535353535354
5,1,4.0,2.0,2022-05-15,0.2777777777777778
5,1,4.0,3.0,2022-05-15,0.2757847533632287
5,1,4.0,4.0,2022-05-15,0.2624633431085044
5,0,4.0,1.0,2022-05-15,0.25
5,0,4.0,2.0,2022-05-15,0.3048327137546468
5,0,4.0,3.0,2022-05-15,0.2553699284009546
5,0,4.0,4.0,2022-05-15,0.23765432098765432
7,1,5.0,2.0,2022-05-15,0.2716049382716049
7,1,5.0,3.0,2022-05-15,0.32677165354330706
7,0,3.0,1.0,2022-05-15,0.3711340206185567
7,0,3.0,2.0,2022-05-15,0.29838709677419356
7,0,3.0,3.0,2022-05-15,0.20216606498194944
7,0,3.0,4.0,2022-05-15,0.18028169014084508
7,1,5.0,4.0,2022-05-15,0.24829157175398633
7,0,5.0,3.0,2022-05-15,0.29545454545454547
7,0,5.0,4.0,2022-05-15,0.22661870503597123
7,1,6.0,2.0,2022-05-15,0.2608695652173913
7,1,6.0,3.0,2022-05-15,0.29545454545454547
7,1,6.0,4.0,2022-05-15,0.30845771144278605
7,1,4.0,2.0,2022-05-15,0.2792207792207792
7,1,4.0,3.0,2022-05-15,0.2828054298642534
7,1,4.0,4.0,2022-05-15,0.20553359683794467
7,0,4.0,1.0,2022-05-15,0.27350427350427353
7,0,4.0,3.0,2022-05-15,0.27546777546777546
7,0,4.0,2.0,2022-05-15,0.3262786596119929
7,0,4.0,4.0,2022-05-15,0.21131741821396993
4,1,7.0,2.0,2022-05-21,0.14583333333333334
4,1,7.0,3.0,2022-05-21,0.3170731707317073
4,1,7.0,4.0,2022-05-21,0.26704545454545453
4,1,4.0,3.0,2022-05-21,0.2852852852852853
4,1,2.0,1.0,2022-05-21,0.28888888888888886
4,1,2.0,2.0,2022-05-21,0.17204301075268819
4,1,2.0,4.0,2022-05-21,0.1836734693877551
4,1,5.0,2.0,2022-05-21,0.29508196721311475
4,1,5.0,4.0,2022-05-21,0.2967032967032967
4,1,4.0,2.0,2022-05-21,0.3004694835680751
4,1,4.0,4.0,2022-05-21,0.1995841995841996
4,1,3.0,3.0,2022-05-21,0.20512820512820512
4,1,3.0,4.0,2022-05-21,0.1875
4,0,3.0,1.0,2022-05-21,0.30612244897959184
4,0,3.0,2.0,2022-05-21,0.3169642857142857
4,0,3.0,3.0,2022-05-21,0.24363636363636362
4,0,3.0,4.0,2022-05-21,0.19701492537313434
4,0,4.0,1.0,2022-05-21,0.3253012048192771
4,0,4.0,2.0,2022-05-21,0.3584070796460177
4,0,4.0,3.0,2022-05-21,0.2890855457227139
4,0,4.0,4.0,2022-05-21,0.210752688172043
7,1,4.0,1.0,2022-05-21,0.28205128205128205
7,1,4.0,3.0,2022-05-21,0.27901785714285715
7,1,4.0,4.0,2022-05-21,0.2082514734774067
7,1,5.0,1.0,2022-05-21,0.3114754098360656
7,1,6.0,2.0,2022-05-21,0.2571428571428571
7,1,6.0,3.0,2022-05-21,0.3007518796992481
7,1,6.0,4.0,2022-05-21,0.30917874396135264
7,0,4.0,1.0,2022-05-21,0.2723404255319149
7,0,4.0,2.0,2022-05-21,0.3258620689655172
7,0,4.0,3.0,2022-05-21,0.27522935779816515
7,0,4.0,4.0,2022-05-21,0.21061792863359444
7,1,5.0,3.0,2022-05-21,0.3333333333333333
7,1,5.0,4.0,2022-05-21,0.24604966139954854
7,0,5.0,2.0,2022-05-21,0.26548672566371684
7,0,5.0,4.0,2022-05-21,0.22456140350877193
7,1,3.0,2.0,2022-05-21,0.29411764705882354
7,1,3.0,3.0,2022-05-21,0.16574585635359115
7,1,3.0,4.0,2022-05-21,0.18502202643171806
4,1,4.0,1.0,2022-05-22,0.2716049382716049
4,1,7.0,2.0,2022-05-22,0.17647058823529413
4,1,7.0,4.0,2022-05-22,0.2681564245810056
4,0,4.0,4.0,2022-05-22,0.2094017094017094
4,0,3.0,3.0,2022-05-22,0.24642857142857144
4,0,4.0,1.0,2022-05-22,0.32142857142857145
4,0,4.0,2.0,2022-05-22,0.354978354978355
4,0,4.0,3.0,2022-05-22,0.2936046511627907
4,0,3.0,1.0,2022-05-22,0.31
4,0,3.0,2.0,2022-05-22,0.3130434782608696
4,0,3.0,4.0,2022-05-22,0.19298245614035087
4,1,2.0,1.0,2022-05-22,0.2826086956521739
4,1,2.0,2.0,2022-05-22,0.1702127659574468
4,1,2.0,3.0,2022-05-22,0.1981981981981982
4,1,2.0,4.0,2022-05-22,0.1919191919191919
4,1,4.0,2.0,2022-05-22,0.29767441860465116
4,1,4.0,3.0,2022-05-22,0.2831858407079646
4,1,4.0,4.0,2022-05-22,0.19959266802443992
7,0,3.0,1.0,2022-05-22,0.36
7,0,3.0,2.0,2022-05-22,0.2948207171314741
7,0,3.0,3.0,2022-05-22,0.2007168458781362
7,0,3.0,4.0,2022-05-22,0.18156424581005587
7,0,5.0,1.0,2022-05-22,0.2553191489361702
7,0,5.0,2.0,2022-05-22,0.2608695652173913
7,0,5.0,3.0,2022-05-22,0.29608938547486036
7,0,5.0,4.0,2022-05-22,0.22413793103448276
7,1,5.0,2.0,2022-05-22,0.2727272727272727
7,1,3.0,2.0,2022-05-22,0.2971014492753623
7,1,3.0,3.0,2022-05-22,0.16393442622950818
7,1,3.0,4.0,2022-05-22,0.18181818181818182
7,1,6.0,2.0,2022-05-22,0.2676056338028169
7,1,6.0,3.0,2022-05-22,0.3111111111111111
7,1,6.0,4.0,2022-05-22,0.3004694835680751
7,1,4.0,1.0,2022-05-22,0.2796610169491525
7,1,4.0,2.0,2022-05-22,0.2783171521035599
7,1,4.0,3.0,2022-05-22,0.27876106194690264
7,1,4.0,4.0,2022-05-22,0.20857699805068225
7,1,5.0,1.0,2022-05-22,0.31746031746031744
7,1,5.0,3.0,2022-05-22,0.3371212121212121
7,1,5.0,4.0,2022-05-22,0.24444444444444444
7,0,4.0,1.0,2022-05-22,0.2821576763485477
7,0,4.0,3.0,2022-05-22,0.2743718592964824
7,0,4.0,2.0,2022-05-22,0.32482993197278914
7,0,4.0,4.0,2022-05-22,0.21120689655172414
4,0,3.0,3.0,2022-05-28,0.24555160142348753
4,1,7.0,3.0,2022-05-28,0.3203125
4,1,7.0,4.0,2022-05-28,0.26842105263157895
4,1,4.0,1.0,2022-05-28,0.2682926829268293
4,1,4.0,2.0,2022-05-28,0.30275229357798167
4,1,4.0,3.0,2022-05-28,0.27906976744186046
4,1,4.0,4.0,2022-05-28,0.2
4,0,3.0,1.0,2022-05-28,0.3069306930693069
4,0,3.0,2.0,2022-05-28,0.31896551724137934
4,0,3.0,4.0,2022-05-28,0.1936416184971098
4,1,6.0,2.0,2022-05-28,0.3076923076923077
4,1,6.0,3.0,2022-05-28,0.2903225806451613
4,1,6.0,4.0,2022-05-28,0.288135593220339
4,0,4.0,1.0,2022-05-28,0.3333333333333333
4,0,4.0,2.0,2022-05-28,0.3577586206896552
4,0,4.0,3.0,2022-05-28,0.29461756373937675
4,0,4.0,4.0,2022-05-28,0.20718816067653276
4,1,3.0,2.0,2022-05-28,0.29850746268656714
4,1,3.0,3.0,2022-05-28,0.2222222222222222
4,1,3.0,4.0,2022-05-28,0.17647058823529413
7,1,4.0,3.0,2022-05-28,0.27692307692307694
7,1,6.0,2.0,2022-05-28,0.2638888888888889
7,1,6.0,3.0,2022-05-28,0.30656934306569344
7,1,6.0,4.0,2022-05-28,0.30092592592592593
7,1,4.0,2.0,2022-05-28,0.2779552715654952
7,1,4.0,4.0,2022-05-28,0.2076923076923077
7,0,4.0,1.0,2022-05-28,0.28512396694214875
7,0,4.0,2.0,2022-05-28,0.32377740303541314
7,0,4.0,3.0,2022-05-28,0.2727272727272727
7,0,4.0,4.0,2022-05-28,0.21232876712328766
7,1,5.0,3.0,2022-05-28,0.33707865168539325
7,1,5.0,4.0,2022-05-28,0.24672489082969432
7,0,5.0,1.0,2022-05-28,0.25
7,0,5.0,2.0,2022-05-28,0.2627118644067797
7,0,5.0,3.0,2022-05-28,0.2918918918918919
