日付,race_id,馬番,馬名,jyo,race_no,距離,馬場,馬場状態,クラス,推奨ランク,妙味,妙味軸,乖離,買い指数,購入推奨,人気,単勝オッズ,勝ち確率,連対確率,複勝確率,3着内確率,単勝期待値,MF予測順位,MF勝ち確率,MF複勝率,MF複勝順位,予測順位,連対順位,複勝順位,能力_勝負,能力_安定,能力_末脚,能力_先行,能力_距離,能力_実績,着順,単勝,複勝,model版,MF版,較正版,1着,2着内,3着内,確定単勝オッズ,確定人気,オッズ変化率
2026-08-15,202604020701,8,マルガリート,新潟,1,1800,芝,良,未勝利,,,,0.0,40,見送り,8.0,100.4,0.0,0.0622613580723274,0.0884172807904308,0.0884172807904308,-1.0,8.0,0.0,0.0671031096563011,8.0,8,8.0,8.0,17.0,22.0,38.0,88.0,14.0,56.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,166.8,8.0,66.1
2026-08-15,202604020701,1,ミライノシャチョウ,新潟,1,1800,芝,良,未勝利,△,,,1.0,40,見送り,5.0,17.7,0.0603900492516787,0.1468514426216965,0.3237869821470602,0.3237869821470602,0.0689038717547132,5.0,0.0603900492516787,0.2457337883959044,4.0,5,6.0,6.0,50.0,67.0,,,,,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,22.6,5.0,27.7
2026-08-15,202604020701,2,ムーチョピカンテ,新潟,1,1800,芝,良,未勝利,,,,0.0,40,見送り,9.0,162.5,0.0,0.0463668047837444,0.0463668047837444,0.0463668047837444,-1.0,9.0,0.0,0.0318091451292246,9.0,9,9.0,9.0,17.0,11.0,25.0,38.0,29.0,56.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,249.9,9.0,53.8
2026-08-15,202607020701,9,アイシテルヨナオミ,中京,1,1400,ダート,良,未勝利,,,,-2.0,40,見送り,14.0,122.6,0.0,0.0097122577356916,0.0174726971620772,0.0174726971620772,-1.0,16.0,0.0,0.0169204737732656,16.0,14,15.0,14.0,12.0,6.0,80.0,63.0,18.0,53.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,237.7,14.0,93.9
2026-08-15,202607020701,1,アイゼンフォルク,中京,1,1400,ダート,良,未勝利,◎,,,1.0,40,見送り,2.0,4.1,0.2662828667970128,0.4185699674254139,0.6958533070511599,0.6958533070511599,0.0917597538677525,2.0,0.2662828667970128,0.6738609112709832,1.0,2,2.0,2.0,97.0,100.0,33.0,37.0,100.0,53.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.8,2.0,-7.3
2026-08-15,202607020701,13,エコログレイス,中京,1,1400,ダート,良,未勝利,△,★,,4.0,40,見送り,8.0,19.8,0.0392327959330943,0.1016249361344811,0.2537536551674786,0.2537536551674786,-0.2231906405247312,8.0,0.0392327959330943,0.2457337883959044,4.0,7,9.0,9.0,59.0,81.0,,,,,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,25.7,8.0,29.8
2026-08-15,202607020701,11,クリコキアナ,中京,1,1400,ダート,良,未勝利,,,,3.0,40,見送り,11.0,67.5,0.0147563633618613,0.0334445360361389,0.1289230902238946,0.1289230902238946,-0.0039454730743605,12.0,0.0147563633618613,0.1248484848484848,8.0,9,10.0,10.0,41.0,56.0,87.0,23.0,36.0,53.0,3.0,,2210.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,82.4,10.0,22.1
2026-08-15,202607020701,10,シャインロード,中京,1,1400,ダート,良,未勝利,,,,-3.0,40,見送り,10.0,53.1,0.0147563633618613,0.0555946716711084,0.0692931137372004,0.0692931137372004,-0.2164371054851636,10.0,0.0147563633618613,0.0671031096563011,13.0,12,8.0,8.0,41.0,25.0,40.0,90.0,54.0,53.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,87.6,11.0,65.0
2026-08-15,202607020701,7,スピーディスピン,中京,1,1400,ダート,良,未勝利,▲,,,0.0,40,見送り,3.0,7.1,0.0662385106360496,0.1621590883463539,0.3448844234173227,0.3448844234173227,-0.5297065744840477,6.0,0.0662385106360496,0.333984375,3.0,3,3.0,3.0,75.0,88.0,93.0,63.0,79.0,53.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,7.7,4.0,8.5
2026-08-15,202607020701,16,スマートポーション,中京,1,1400,ダート,良,未勝利,×,,,-1.0,40,見送り,6.0,19.2,0.1201039661452365,0.2118175024747983,0.2118175024747983,0.2118175024747983,1.305996149988541,3.0,0.1201039661452365,0.1622364802933089,7.0,5,6.0,6.0,88.0,69.0,47.0,50.0,71.0,53.0,1.0,1870.0,690.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,18.7,6.0,-2.6
2026-08-15,202607020701,8,ソリドゥス,中京,1,1400,ダート,良,未勝利,,,,1.0,40,見送り,7.0,19.7,0.0662385106360496,0.1542084187747766,0.1897781746503163,0.1897781746503163,0.3048986595301777,5.0,0.0662385106360496,0.1837802485284499,6.0,8,7.0,7.0,75.0,62.0,100.0,90.0,64.0,53.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,20.3,7.0,3.0
2026-08-15,202607020701,2,タイセイルミナス,中京,1,1400,ダート,良,未勝利,,,,-2.0,40,見送り,9.0,24.8,0.0111237230389547,0.0292513082755846,0.0825290651755157,0.0825290651755157,-0.7241316686339212,13.0,0.0111237230389547,0.0799207397622192,11.0,10,11.0,11.0,25.0,38.0,20.0,37.0,,53.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,31.7,9.0,27.8
2026-08-15,202607020701,4,タガノレクシア,中京,1,1400,ダート,良,未勝利,,,,-5.0,40,見送り,4.0,7.5,0.0147563633618613,0.0398776664902868,0.097297296570266,0.097297296570266,-0.88932727478604,11.0,0.0147563633618613,0.0942222222222222,9.0,4,4.0,4.0,41.0,47.0,60.0,10.0,29.0,53.0,16.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.4,3.0,-14.7
2026-08-15,202607020701,15,ブラックミューズ,中京,1,1400,ダート,良,未勝利,○,,,-1.0,40,見送り,1.0,2.4,0.2662828667970128,0.4103259302966559,0.5013379825376608,0.5013379825376608,-0.3609211196871692,1.0,0.2662828667970128,0.4854932301740812,2.0,1,1.0,1.0,97.0,94.0,73.0,50.0,93.0,53.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,2.3,1.0,-4.2
2026-08-15,202607020701,14,ブレイズカルナバル,中京,1,1400,ダート,良,未勝利,,,,0.0,40,見送り,5.0,14.4,0.0662385106360496,0.1876590219476765,0.226272782721549,0.226272782721549,-0.0461654468408853,4.0,0.0662385106360496,0.2191214470284237,5.0,6,5.0,5.0,75.0,75.0,67.0,10.0,86.0,53.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,17.5,5.0,21.5
2026-08-15,202607020701,3,マルモタワー,中京,1,1400,ダート,良,未勝利,,,,1.0,40,見送り,15.0,143.8,0.0,0.0176990415315996,0.0328472811858057,0.0328472811858057,-1.0,14.0,0.0,0.0318091451292246,14.0,13,14.0,15.0,12.0,19.0,27.0,23.0,43.0,53.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,248.5,15.0,72.8
2026-08-15,202607020701,6,マルモリマイベスト,中京,1,1400,ダート,良,未勝利,,,,3.0,40,見送り,13.0,106.1,0.0392327959330943,0.0948077825414729,0.097297296570266,0.097297296570266,3.1625996485013133,7.0,0.0392327959330943,0.0942222222222222,10.0,15,13.0,13.0,59.0,47.0,53.0,73.0,54.0,53.0,2.0,,3250.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,167.5,13.0,57.9
2026-08-15,202607020701,12,ラブシンフォニー,中京,1,1400,ダート,良,未勝利,,,,1.0,40,見送り,16.0,167.1,0.0,0.0205678428325316,0.0224022359998492,0.0224022359998492,-1.0,15.0,0.0,0.021694214876033,15.0,16,16.0,16.0,12.0,12.0,7.0,80.0,7.0,53.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,255.8,16.0,53.1
2026-08-15,202607020701,5,ルガルデ,中京,1,1400,ダート,良,未勝利,,,,0.0,40,見送り,12.0,97.0,0.0147563633618613,0.0526800274854286,0.0725263025011843,0.0725263025011843,0.4313672461005486,9.0,0.0147563633618613,0.0702341137123745,12.0,11,12.0,12.0,41.0,31.0,13.0,100.0,18.0,53.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,95.6,12.0,-1.4
2026-08-15,202601010701,10,アンタレス,札幌,1,1700,ダート,良,未勝利,,,,-9.0,40,見送り,5.0,17.8,0.0,0.0285742173856022,0.0285742173856022,0.0285742173856022,-1.0,14.0,0.0,0.021694214876033,14.0,7,7.0,9.0,11.0,7.0,71.0,100.0,21.0,54.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,,,
2026-08-15,202601010701,3,クルビデンス,札幌,1,1700,ダート,良,未勝利,○,,◎妙,-1.0,40,見送り,1.0,2.3,0.1601165190931808,0.374669223759986,0.4070992132586709,0.4070992132586709,-0.6317320060856841,3.0,0.1601165190931808,0.4131944444444445,2.0,2,1.0,1.0,89.0,93.0,86.0,43.0,100.0,54.0,1.0,210.0,130.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,2.1,1.0,-8.7
2026-08-15,202601010701,11,ゴーントゥファー,札幌,1,1700,ダート,良,未勝利,,,,1.0,40,見送り,13.0,176.6,0.0,0.0159571726004902,0.0928323046301453,0.0928323046301453,-1.0,13.0,0.0,0.0942222222222222,12.0,14,14.0,14.0,11.0,21.0,50.0,86.0,43.0,54.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,239.3,12.0,35.5
2026-08-15,202601010701,12,サンオブザサン,札幌,1,1700,ダート,良,未勝利,◎,★,,3.0,40,見送り,4.0,10.3,0.1601165190931808,0.2717246731885113,0.4245280032106495,0.4245280032106495,0.6492001466597626,4.0,0.1601165190931808,0.4308841843088418,1.0,5,5.0,4.0,89.0,100.0,43.0,50.0,93.0,54.0,2.0,,240.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,11.3,4.0,9.7
2026-08-15,202601010701,7,ショウナンタヅナ,札幌,1,1700,ダート,良,未勝利,▲,,,5.0,40,見送り,8.0,22.6,0.0603943930758086,0.1134819103995147,0.3290576098766253,0.3290576098766253,0.3649132835132747,7.0,0.0603943930758086,0.333984375,3.0,10,9.0,8.0,64.0,86.0,100.0,64.0,64.0,54.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,14.1,5.0,-37.6
2026-08-15,202601010701,1,ジャストグレース,札幌,1,1700,ダート,良,未勝利,×,,,7.0,40,見送り,12.0,71.4,0.0603943930758086,0.1818246997674057,0.2768389870276085,0.2768389870276085,3.312159665612735,6.0,0.0603943930758086,0.2809839167455062,5.0,13,12.0,12.0,64.0,71.0,29.0,71.0,43.0,54.0,3.0,,1100.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,106.4,10.0,49.0
2026-08-15,202601010701,8,ニットウエース,札幌,1,1700,ダート,良,未勝利,,,,,40,見送り,,,0.0356701488799702,0.0699894703587803,0.115111832150388,0.115111832150388,,10.0,0.0356701488799702,0.1168353265869365,11.0,3,4.0,5.0,36.0,29.0,93.0,29.0,7.0,54.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,,,
2026-08-15,202601010701,13,フェンリル,札幌,1,1700,ダート,良,未勝利,,,,1.0,40,見送り,7.0,22.4,0.1601165190931808,0.184313750316068,0.2421088503780594,0.2421088503780594,2.5866100276872497,2.0,0.1601165190931808,0.2457337883959044,6.0,8,8.0,7.0,89.0,64.0,64.0,79.0,43.0,54.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,14.6,6.0,-34.8
2026-08-15,202601010701,6,フレンチブラッサム,札幌,1,1700,ダート,良,未勝利,,,,-6.0,40,見送り,2.0,4.8,0.0356701488799702,0.1587447107443766,0.2158890805352216,0.2158890805352216,-0.8287832853761429,8.0,0.0356701488799702,0.2191214470284237,8.0,4,2.0,2.0,36.0,54.0,36.0,36.0,71.0,54.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,4.0,2.0,-16.7
2026-08-15,202601010701,4,マーゴットデウス,札幌,1,1700,ダート,良,未勝利,,,,3.0,40,見送り,10.0,45.8,0.0356701488799702,0.125230176634822,0.2158890805352216,0.2158890805352216,0.6336928187026369,9.0,0.0356701488799702,0.2191214470284237,7.0,11,11.0,10.0,36.0,54.0,79.0,57.0,29.0,54.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,35.5,8.0,-22.5
2026-08-15,202601010701,5,メイショウシンガン,札幌,1,1700,ダート,良,未勝利,,,,0.0,40,見送り,9.0,25.1,0.0603943930758086,0.1452166567092805,0.1598432514698103,0.1598432514698103,0.5158992662027964,5.0,0.0603943930758086,0.1622364802933089,9.0,9,10.0,11.0,64.0,43.0,7.0,7.0,86.0,54.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,36.9,9.0,47.0
2026-08-15,202601010701,2,リベンジャー,札幌,1,1700,ダート,良,未勝利,,,,-2.0,40,見送り,11.0,69.8,0.0356701488799702,0.0555090216302562,0.0687815001820897,0.0687815001820897,1.489776391821923,11.0,0.0356701488799702,0.0698113207547169,13.0,12,13.0,13.0,36.0,14.0,21.0,93.0,14.0,54.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,108.5,11.0,55.4
2026-08-15,202601010701,9,ロードクローザー,札幌,1,1700,ダート,良,未勝利,△,,,-1.0,40,見送り,3.0,5.6,0.1601165190931808,0.1859906888671159,0.2895712484659128,0.2895712484659128,-0.1033474930781875,1.0,0.1601165190931808,0.2939068100358422,4.0,1,3.0,3.0,89.0,79.0,57.0,21.0,57.0,54.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,5.8,3.0,3.6
2026-08-15,202601010701,14,ワンダーゾルダート,札幌,1,1700,ダート,良,未勝利,,,,-4.0,40,見送り,6.0,18.8,0.0356701488799702,0.0887736276377897,0.141074845264557,0.141074845264557,-0.3294012010565594,12.0,0.0356701488799702,0.1431870669745958,10.0,6,6.0,6.0,36.0,36.0,14.0,14.0,79.0,54.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,16.5,7.0,-12.2
2026-08-15,202604020702,10,アルデラッシュ,新潟,2,1400,芝,良,新馬,,,,2.0,40,見送り,8.0,24.8,0.0467567875962365,0.1149574625200977,0.2067204322877127,0.2067204322877127,0.1595683323866668,11.0,0.0467567875962365,0.2191214470284237,6.0,6,8.0,8.0,43.0,60.0,,,,,3.0,,690.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,29.7,8.0,19.8
2026-08-15,202604020702,11,アンナモエ,新潟,2,1400,芝,良,新馬,,,,0.0,40,見送り,14.0,128.8,0.0208172708430533,0.0967177984420723,0.1350835017950504,0.1350835017950504,1.6812644845852764,14.0,0.0208172708430533,0.1431870669745958,14.0,13,14.0,14.0,10.0,7.0,,,,,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,213.9,14.0,66.1
2026-08-15,202604020702,12,ウキ,新潟,2,1400,芝,良,新馬,◎,,,10.0,40,見送り,11.0,57.1,0.0467567875962365,0.1373702764223762,0.2699048525817871,0.2699048525817871,1.6698125717451076,9.0,0.0467567875962365,0.2860962566844919,1.0,10,10.0,10.0,43.0,100.0,,,,,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,83.0,11.0,45.4
2026-08-15,202604020702,2,エコロブラン,新潟,2,1400,芝,良,新馬,,,,-7.0,40,見送り,4.0,8.2,0.0467567875962365,0.1116344070845441,0.1733793425379139,0.1733793425379139,-0.6165943417108602,10.0,0.0467567875962365,0.1837802485284499,11.0,5,4.0,4.0,43.0,30.0,,,,,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,8.3,4.0,1.2
2026-08-15,202604020702,7,オモチ,新潟,2,1400,芝,良,新馬,×,,◎妙,4.0,40,見送り,9.0,30.6,0.1239607468940257,0.1753091426950329,0.2318266680591484,0.2318266680591484,2.793198854957187,3.0,0.1239607468940257,0.2457337883959044,5.0,9,9.0,9.0,90.0,77.0,,,,,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,50.1,9.0,63.7
2026-08-15,202604020702,1,カナデルペガサス,新潟,2,1400,芝,良,新馬,,,,-4.0,40,見送り,5.0,8.5,0.0208172708430533,0.0752982255615481,0.1994722722039842,0.1994722722039842,-0.8230531978340462,15.0,0.0208172708430533,0.2114384748700173,9.0,4,5.0,6.0,10.0,43.0,,,,,1.0,950.0,400.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,9.5,5.0,11.8
2026-08-15,202604020702,5,コスモベスケーデン,新潟,2,1400,芝,良,新馬,,,,-9.0,40,見送り,1.0,3.5,0.0276155035222129,0.082928658139307,0.1994722722039842,0.1994722722039842,-0.9033457376722548,12.0,0.0276155035222129,0.2114384748700173,10.0,1,1.0,1.0,23.0,43.0,,,,,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.1,1.0,-11.4
2026-08-15,202604020702,14,ジーティーマルク,新潟,2,1400,芝,良,新馬,▲,★,,3.0,40,見送り,6.0,11.1,0.1239607468940257,0.1945624407591825,0.2584673277828406,0.2584673277828406,0.3759642905236853,1.0,0.1239607468940257,0.273972602739726,3.0,8,6.0,5.0,90.0,87.0,,,,,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,10.4,6.0,-6.3
2026-08-15,202604020702,4,スナッチアップ,新潟,2,1400,芝,良,新馬,,,,-6.0,40,見送り,2.0,3.9,0.0734214377694727,0.1418603131446444,0.2067204322877127,0.2067204322877127,-0.7136563926990565,6.0,0.0734214377694727,0.2191214470284237,8.0,2,2.0,2.0,67.0,60.0,,,,,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.9,2.0,0.0
2026-08-15,202604020702,9,テリオスブギ,新潟,2,1400,芝,良,新馬,○,,,1.0,40,見送り,3.0,5.9,0.0734214377694727,0.1696018148919639,0.2650818417057601,0.2650818417057601,-0.566813517160111,5.0,0.0734214377694727,0.2809839167455062,2.0,3,3.0,3.0,67.0,93.0,,,,,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.3,3.0,6.8
2026-08-15,202604020702,3,ディーヴァソラーレ,新潟,2,1400,芝,良,新馬,,,,0.0,40,見送り,7.0,13.5,0.1239607468940257,0.1629834861418503,0.2067204322877127,0.2067204322877127,0.6734700830693472,4.0,0.1239607468940257,0.2191214470284237,7.0,7,7.0,7.0,90.0,60.0,,,,,2.0,,370.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,10.7,7.0,-20.7
2026-08-15,202604020702,15,ハチキンキリシマ,新潟,2,1400,芝,良,新馬,,,,2.0,40,見送り,15.0,140.9,0.0276155035222129,0.0821804725362778,0.1530548277856133,0.1530548277856133,2.8910244462798,13.0,0.0276155035222129,0.1622364802933089,13.0,14,12.0,15.0,23.0,20.0,,,,,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,245.2,15.0,74.0
2026-08-15,202604020702,8,マムダッドベル,新潟,2,1400,芝,良,新馬,△,,,9.0,40,見送り,13.0,108.8,0.1239607468940257,0.1875948645038944,0.2318266680591484,0.2318266680591484,12.486929262069998,2.0,0.1239607468940257,0.2457337883959044,4.0,12,13.0,13.0,90.0,77.0,,,,,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,153.5,13.0,41.1
2026-08-15,202604020702,6,マリノミステリアス,新潟,2,1400,芝,良,新馬,,,,-3.0,40,見送り,12.0,67.0,0.0734214377694727,0.135276400506438,0.135276400506438,0.135276400506438,3.919236330554672,7.0,0.0734214377694727,0.0942222222222222,15.0,15,15.0,12.0,67.0,13.0,,,,,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,101.5,12.0,51.5
2026-08-15,202604020702,13,ラインディーバ,新潟,2,1400,芝,良,新馬,,,,-2.0,40,見送り,10.0,53.5,0.0467567875962365,0.1317242366507695,0.1733793425379139,0.1733793425379139,1.501488136398656,8.0,0.0467567875962365,0.1837802485284499,12.0,11,11.0,11.0,43.0,30.0,,,,,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,68.2,10.0,27.5
2026-08-15,202607020702,9,アンガーザガール,中京,2,1400,芝,良,未勝利,▲,,,-2.0,40,見送り,1.0,3.1,0.0890152380441049,0.1915815683318426,0.3871763616193825,0.3871763616193825,-0.7240527620632746,4.0,0.0890152380441049,0.3673835125448028,3.0,1,1.0,1.0,80.0,87.0,88.0,35.0,85.0,54.0,3.0,,130.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,2.7,1.0,-12.9
2026-08-15,202607020702,12,キュールエサクラコ,中京,2,1400,芝,良,未勝利,,,,0.0,40,見送り,12.0,97.8,0.019830476028344,0.058719842259894,0.058719842259894,0.058719842259894,0.9394205555720484,9.0,0.019830476028344,0.051353226925746,12.0,12,12.0,12.0,43.0,27.0,,,,,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,190.0,12.0,94.3
2026-08-15,202607020702,15,グッデイ,中京,2,1400,芝,良,未勝利,×,,,4.0,40,見送り,9.0,32.3,0.019830476028344,0.0912666921869542,0.1936814406010494,0.1936814406010494,-0.3594756242844872,8.0,0.019830476028344,0.1837802485284499,5.0,9,10.0,9.0,43.0,67.0,54.0,35.0,62.0,54.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,23.5,7.0,-27.2
2026-08-15,202607020702,5,シバノパージャン,中京,2,1400,芝,良,未勝利,,,,2.0,40,見送り,15.0,245.6,0.0,0.0266050624923963,0.0541198907397895,0.0541198907397895,-1.0,14.0,0.0,0.051353226925746,13.0,13,15.0,15.0,10.0,17.0,15.0,54.0,15.0,54.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,479.2,15.0,95.1
2026-08-15,202607020702,10,ショウナンライラ,中京,2,1400,芝,良,未勝利,△,,,4.0,40,見送り,8.0,24.0,0.0335756816761906,0.0894477220326794,0.3397928124815156,0.3397928124815156,-0.1941836397714234,6.0,0.0335756816761906,0.3224222585924713,4.0,7,7.0,7.0,63.0,80.0,42.0,88.0,46.0,54.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,27.6,8.0,15.0
2026-08-15,202607020702,8,チャンピオンロード,中京,2,1400,芝,良,未勝利,,,,-5.0,40,見送り,2.0,4.3,0.0890152380441049,0.1360265900518499,0.1509012945032857,0.1509012945032857,-0.6172344764103488,3.0,0.0890152380441049,0.1431870669745958,7.0,2,2.0,3.0,80.0,57.0,,,,,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,5.0,3.0,16.3
2026-08-15,202607020702,13,デルニエジョイ,中京,2,1400,芝,良,未勝利,◎,★,,4.0,40,見送り,5.0,10.6,0.1295769206447289,0.3107860909353578,0.5904240408426753,0.5904240408426753,0.3735153588341269,2.0,0.1295769206447289,0.5602409638554218,1.0,6,4.0,4.0,93.0,93.0,88.0,8.0,92.0,54.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,9.8,5.0,-7.5
2026-08-15,202607020702,6,トウカイジーク,中京,2,1400,芝,良,未勝利,,,,-5.0,40,見送り,4.0,7.5,0.0335756816761906,0.076559493333027,0.13157471815351,0.13157471815351,-0.7481823874285698,7.0,0.0335756816761906,0.1248484848484848,9.0,5,5.0,5.0,63.0,47.0,69.0,88.0,54.0,54.0,2.0,,190.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,8.2,4.0,9.3
2026-08-15,202607020702,3,ノーブルラホーヤ,中京,2,1400,芝,良,未勝利,,,,-4.0,40,見送り,10.0,37.1,0.019830476028344,0.0629193686456964,0.0629193686456964,0.0629193686456964,-0.2642893393484355,10.0,0.019830476028344,0.041025641025641,14.0,10,9.0,10.0,43.0,33.0,69.0,23.0,69.0,54.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,48.3,10.0,30.2
2026-08-15,202607020702,2,ビケイムフリー,中京,2,1400,芝,良,未勝利,,,,-1.0,40,見送り,14.0,241.2,0.0149487185738496,0.0213163784713593,0.0335228682203156,0.0335228682203156,2.605630920012545,12.0,0.0149487185738496,0.0318091451292246,15.0,14,14.0,13.0,23.0,7.0,23.0,100.0,8.0,54.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,409.1,14.0,69.6
2026-08-15,202607020702,11,ベルフィーノ,中京,2,1400,芝,良,未勝利,,,,0.0,40,見送り,11.0,58.5,0.0,0.0119192576365729,0.0541198907397895,0.0541198907397895,-1.0,15.0,0.0,0.051353226925746,11.0,11,11.0,11.0,10.0,17.0,8.0,62.0,23.0,54.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,84.8,11.0,45.0
2026-08-15,202607020702,14,モカプウイング,中京,2,1400,芝,良,未勝利,,,,0.0,40,見送り,6.0,12.6,0.0890152380441049,0.2272490811045204,0.2272490811045204,0.2272490811045204,0.1215919993557224,5.0,0.0890152380441049,0.1837802485284499,6.0,3,6.0,6.0,80.0,73.0,42.0,46.0,77.0,54.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,10.4,6.0,-17.5
2026-08-15,202607020702,7,ヤマニンアレシス,中京,2,1400,芝,良,未勝利,○,,◎妙,1.0,40,見送り,3.0,4.7,0.4270066606094992,0.6109154017602348,0.6109154017602348,0.6109154017602348,1.0069313048646469,1.0,0.4270066606094992,0.5238095238095238,2.0,4,3.0,2.0,100.0,100.0,100.0,15.0,100.0,54.0,1.0,470.0,150.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,4.7,2.0,0.0
2026-08-15,202607020702,1,リアンマカ,中京,2,1400,芝,良,未勝利,,,,3.0,40,見送り,13.0,144.2,0.0149487185738496,0.0208216323143896,0.0707183010748332,0.0707183010748332,1.155605218349125,13.0,0.0149487185738496,0.0671031096563011,10.0,15,13.0,14.0,23.0,40.0,69.0,77.0,38.0,54.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,215.9,13.0,49.7
2026-08-15,202607020702,4,リフルフォース,中京,2,1400,芝,良,未勝利,,,,-1.0,40,見送り,7.0,22.2,0.019830476028344,0.0638658184432252,0.1509012945032857,0.1509012945032857,-0.5597634321707621,11.0,0.019830476028344,0.1431870669745958,8.0,8,8.0,8.0,43.0,57.0,31.0,69.0,31.0,54.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,31.7,9.0,42.8
2026-08-15,202601010702,3,イッペイ,札幌,2,1800,芝,良,未勝利,△,,,-2.0,40,見送り,2.0,3.9,0.0801556145648076,0.1816709890979944,0.3511526567162764,0.3511526567162764,-0.6873931031972502,7.0,0.0801556145648076,0.4,4.0,2,2.0,2.0,50.0,70.0,,,,,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.5,2.0,-10.3
2026-08-15,202601010702,2,オンザボー,札幌,2,1800,芝,良,未勝利,○,,,1.0,40,見送り,3.0,9.9,0.0801556145648076,0.1497816950048195,0.4103776067866177,0.4103776067866177,-0.2064594158084043,9.0,0.0801556145648076,0.4674634794156706,2.0,3,3.0,3.0,50.0,90.0,,,,,2.0,,160.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,8.9,3.0,-10.1
