母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
コーラルグリッタ,16,0.125,0.3125,0.3125,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,5.5
コーンドリー,13,0.15384615384615385,0.23076923076923078,0.3076923076923077,,0.15384615384615385,0.125,0.2,,0.2222222222222222,0.0,5.461538461538462
ゴジップガール,12,0.16666666666666666,0.25,0.6666666666666666,0.0,0.4,,0.2,0.14285714285714285,0.2,0.0,4.75
ゴッドダンシング,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.571428571428571
ゴッドビラブドミー,5,0.0,0.0,0.2,,0.0,,0.0,,0.0,0.0,7.8
ゴッドフェニックス,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,,0.14285714285714285,0.14285714285714285,,,0.2,,7.714285714285714
ゴッドフローラ,16,0.0,0.125,0.3125,0.0,0.0,0.0,0.0,,0.0,0.0,7.125
ゴンチャローワ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.8
ゴーカロライナ,15,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,,0.0,0.0,10.133333333333333
ゴーファイトウィン,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.833333333333333
ゴールウェイ,20,0.15,0.2,0.3,0.0,0.16666666666666666,0.1,0.2222222222222222,0.0,0.09090909090909091,0.25,7.65
ゴールデンイエラ,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,6.2
ゴールデンオーラ,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,,5.6
ゴールデンロッド,11,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,,0.0,0.0,0.0,0.0,9.0
ゴールドアシュレイ,13,0.0,0.0,0.07692307692307693,,0.0,0.0,0.0,,0.0,0.0,6.384615384615385
ゴールドカルラ,10,0.1,0.1,0.2,0.0,0.125,0.0,0.16666666666666666,,0.16666666666666666,0.0,7.9
ゴールドグレース,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.625
ゴールドグローリー,7,0.2857142857142857,0.42857142857142855,0.5714285714285714,,0.2857142857142857,,0.2857142857142857,,0.5,0.0,4.0
ゴールドコイン,5,0.2,0.4,0.4,0.0,0.5,0.3333333333333333,0.0,,0.3333333333333333,,5.6
ゴールドジャパン,10,0.2,0.3,0.4,0.0,0.2222222222222222,0.0,0.2857142857142857,0.0,0.0,1.0,7.1
ゴールドターフ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,10.4
ゴールドチェイス,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,7.4
ゴールドトパーズ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,,5.5
ゴールドフォレスト,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,0.4,,0.3333333333333333,0.5,6.666666666666667
ゴールドレリック,14,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.642857142857143
サイモンガーランド,7,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.714285714285714
サイモンドルチェ,31,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.16666666666666666,0.0,0.4,0.1,0.0,0.2,0.0,7.838709677419355
サイレンスブランド,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0
サイレントイヴ,6,0.16666666666666666,0.5,0.5,0.25,0.0,0.0,0.25,,0.0,0.0,5.0
サイレントクロップ,15,0.2,0.26666666666666666,0.26666666666666666,,0.2,0.3333333333333333,0.2222222222222222,0.0,0.125,0.5,7.2
サイレントセンティネル,8,0.0,0.25,0.25,0.0,,0.0,0.0,,0.0,,7.875
サイレントソニック,5,0.0,0.0,0.4,0.0,0.0,0.0,,,0.0,0.0,6.0
サイレントベッド,13,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.14285714285714285,0.0,0.09090909090909091,0.0,0.0,0.0,6.6923076923076925
サイレントラヴ,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,,10.7
サウスエンピリカル,5,0.2,0.4,0.4,0.5,0.0,0.25,0.0,,0.25,,5.8
サウスティーダ,10,0.1,0.1,0.3,,0.1,0.1,,,0.14285714285714285,,6.8
サウンドオブハート,14,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.08333333333333333,0.0,0.25,0.0,,0.08333333333333333,0.0,7.928571428571429
サウンドオブフリーダム,5,0.0,0.2,0.4,0.0,,,0.0,0.0,0.0,,6.0
サウンドガガ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.8
サウンドバイト,6,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,5.833333333333333
サウンドバリアー,9,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.375,0.0,1.0,0.25,,0.3333333333333333,1.0,4.333333333333333
サウンドリアーナ,6,0.0,0.16666666666666666,0.5,,0.0,0.0,,,0.0,0.0,5.666666666666667
サオヒメ,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.25,,0.14285714285714285,0.0,0.25,0.0,7.111111111111111
サクセスアイニー,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.2857142857142857,0.0,,0.16666666666666666,0.5,8.0
サクセスシルエット,7,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9.714285714285714
サクセスストレイン,8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,9.125
サクラクローバー,5,0.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,6.8
サクラコールミー,5,0.2,0.2,0.2,,0.2,,0.2,,0.3333333333333333,,10.4
サクラサクII,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,,0.0,,8.545454545454545
サクラジュレップ,7,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,9.571428571428571
サクラパピルス,11,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2222222222222222,0.0,,0.2,0.0,0.1111111111111111,0.0,5.0
サクラフォルトゥナ,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,,0.2222222222222222,,0.2222222222222222,,0.2,0.0,6.666666666666667
サクラフルーレ,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.625
サクラプレジール,10,0.1,0.2,0.3,0.25,0.0,0.0,0.25,0.0,0.1,,5.9
サクラレイリ,5,0.2,0.4,0.4,,0.2,0.0,0.25,,0.3333333333333333,,6.0
サクラレーヌ,14,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.0,0.25,,0.0,0.3333333333333333,0.0,0.5,7.785714285714286
サクラヴィッキー,5,0.2,0.4,0.6,,0.2,,0.2,,0.0,0.5,5.8
サザナミ,5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,5.2
サザンジュエリー,8,0.125,0.125,0.125,,0.125,0.0,0.2,,0.0,1.0,11.75
サザンスターズ,6,0.16666666666666666,0.6666666666666666,1.0,0.2,0.0,,0.16666666666666666,,0.2,0.0,2.1666666666666665
サザンスピード,5,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,7.4
サザンベル,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.571428571428571
サザンレイスター,13,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230769230769231
サセッティ,13,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,8.076923076923077
サダムグランジュテ,13,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.25,5.6923076923076925
サダムルーティン,11,0.0,0.0,0.09090909090909091,,0.0,0.0,0.0,,0.0,0.0,9.636363636363637
サチノスイーティー,10,0.2,0.2,0.4,0.0,0.2222222222222222,0.0,0.25,0.0,0.25,0.5,7.9
サッカーマム,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.166666666666666
サトノアスカ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.875
サトノアーチ,14,0.14285714285714285,0.21428571428571427,0.21428571428571427,,0.14285714285714285,,0.2,0.0,0.1111111111111111,0.25,5.428571428571429
サトノエカテリーナ,13,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,,0.16666666666666666,0.14285714285714285,,0.0,0.0,6.6923076923076925
サトノコンドル,13,0.0,0.0,0.15384615384615385,0.0,0.0,,0.0,0.0,0.0,0.0,6.769230769230769
サトノサンシャイン,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,7.714285714285714
サトノジュピター,10,0.2,0.2,0.2,0.2,,0.0,0.25,,0.16666666666666666,0.0,7.8
サトノフォワード,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.4
サトノフラリッシュ,10,0.3,0.3,0.4,0.25,0.3333333333333333,0.0,0.3333333333333333,,0.0,0.6,6.6
サトノベリーニ,5,0.0,0.0,0.2,,0.0,0.0,,,0.0,,7.8
サトノラミア,5,0.0,0.0,0.2,,0.0,0.0,,,0.0,0.0,6.2
サトノレジーナ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
サトノローズヒップ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286
サニーデイサンデー,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.571428571428571
サニーラブカフェ,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.375
サバナパディーダ,8,0.0,0.125,0.125,0.0,,,0.0,0.0,0.0,0.0,10.0
サファリミス,5,0.0,0.2,0.4,0.0,,,0.0,,0.0,0.0,7.2
サフランパートナー,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.6
サブトゥエンティ,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,9.2
サブラタ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.5
サマーエタニティ,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.0,,0.25,0.0,0.16666666666666666,,5.666666666666667
サマーコード,13,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.125,0.0,0.14285714285714285,,0.1111111111111111,0.0,9.076923076923077
サマーソワレ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.6
サマーソング,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.14285714285714285,,0.16666666666666666,0.0,7.285714285714286
サマーティアラ,11,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.0,0.3,0.0,0.375,,0.3333333333333333,0.0,4.2727272727272725
サマーナイトシティ,11,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.18181818181818182,,0.0,0.2857142857142857,,0.125,1.0,6.636363636363637
サマーハ,6,0.3333333333333333,0.5,0.5,0.5,0.25,0.0,0.4,,0.0,0.5,3.8333333333333335
サマーリガード,8,0.125,0.375,0.5,0.0,0.14285714285714285,0.125,,,0.3333333333333333,0.0,6.5
サマーロコガール,17,0.17647058823529413,0.35294117647058826,0.35294117647058826,,0.17647058823529413,,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.3333333333333333,6.294117647058823
サミター,5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9.8
サムワントゥラブ,5,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,10.6
サラトガヴィーナス,6,0.0,0.0,0.16666666666666666,0.0,,0.0,,,0.0,0.0,7.0
サラフィナ,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0
サリエル,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,,0.2857142857142857,0.3333333333333333,0.0,,0.25,1.0,4.142857142857143
サリール,5,0.2,0.2,0.6,,0.2,0.2,,,0.0,0.3333333333333333,6.0
サルサクイーン,8,0.0,0.125,0.625,0.0,0.0,,0.0,,0.0,0.0,4.0
サルサファンタジア,12,0.0,0.25,0.3333333333333333,0.0,0.0,,0.0,,0.0,0.0,7.416666666666667
サルスエラ,8,0.125,0.125,0.125,0.25,0.0,,0.0,0.25,0.2,0.0,9.875
サワキック,6,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,7.5
サワノプリマベーラ,10,0.0,0.1,0.1,,0.0,,0.0,0.0,0.0,0.0,5.6
サワヤカスズカ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667
サワヤカラスカル,8,0.125,0.125,0.25,,0.125,0.16666666666666666,0.0,,0.2,0.0,5.875
サンキューアスク,6,0.0,0.0,0.3333333333333333,,0.0,0.0,0.0,,0.0,0.0,7.666666666666667
サンキュースマイル,7,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,8.571428571428571
サンクイーンII,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.0,0.2,0.0,0.0,0.25,,7.75
サンクスアロット,6,0.16666666666666666,0.3333333333333333,0.5,0.0,0.25,0.25,,0.0,0.0,0.3333333333333333,5.0
サンクボヌール,8,0.125,0.125,0.125,0.125,,,0.0,0.16666666666666666,0.16666666666666666,0.0,5.875
サンコロネット,12,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,,0.0,,6.083333333333333
サンシャイン,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.25,0.0,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,8.555555555555555
サンスプリング,5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,6.2
サンタエヴィータ,5,0.2,0.2,0.2,0.2,,,0.2,,0.3333333333333333,,7.4
サンタテレサ,5,0.2,0.2,0.6,,0.2,0.2,,,0.0,0.0,4.0
サンタドレス,5,0.0,0.2,0.4,,0.0,0.0,,,0.0,0.0,4.6
サンタローズ,15,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,,5.333333333333333
サンテミリオン,8,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,6.25
サンデーストーリー,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,,5.857142857142857
サンデースマイルII,15,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.09090909090909091,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,10.0
サンデーメモリー,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.0,0.2,0.25,,6.333333333333333
サンデーローザ,12,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333333
サンデーローズ,12,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.833333333333334
サンドヴィーナス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.714285714285714
サンマディソン,11,0.09090909090909091,0.36363636363636365,0.5454545454545454,,0.09090909090909091,0.09090909090909091,,,0.0,,5.2727272727272725
サンマルクイーン,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.166666666666666
サンレガーロ,7,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,5.714285714285714
サンヴァンサン,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.6
サーガノヴェル,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,0.5,0.0,6.5
サーストンララア,12,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
サーレムフォレスト,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,0.0,8.0
ザガールインザットソング,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0
ザズー,16,0.0625,0.1875,0.25,0.06666666666666667,0.0,0.5,0.0,,0.0,0.25,7.75
ザッツザウェイ,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.181818181818182
ザッハトルテ,14,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.08333333333333333,0.0,0.1111111111111111,0.0,,0.0,0.3333333333333333,7.785714285714286
ザナ,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2,0.0,0.14285714285714285,0.0,,0.16666666666666666,,7.0
ザフラッツ,14,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.1,0.0,,0.0,0.3333333333333333,7.142857142857143
ザミリア,6,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.2,1.0,0.3333333333333333,0.0,6.666666666666667
ザリーン,11,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.09090909090909091,,,0.0,0.125,0.0,,4.363636363636363
ザレマ,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,,0.0,0.0,7.777777777777778
シアトルサンセット,7,0.0,0.0,0.2857142857142857,0.0,0.0,,0.0,0.0,0.0,0.0,6.857142857142857
シアヌークビル,5,0.0,0.2,0.2,,0.0,0.0,,,0.0,0.0,6.8
シアワセナンダッケ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.2
シアージュ,14,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.5,0.1,0.0,0.0,0.0,0.5,9.214285714285714
シアードラマ,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.0,0.5,0.0,,5.571428571428571
シウダニーニャ,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.2
シェアザストーリー,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,,0.5714285714285714,,0.5714285714285714,,0.6666666666666666,1.0,2.4285714285714284
シェイクズセレナーデ,12,0.16666666666666666,0.25,0.3333333333333333,0.2,0.0,0.2,0.14285714285714285,,0.2,0.0,6.666666666666667
シェムリアップ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.6
シェリール,21,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.0625,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,6.142857142857143
シェルエメール,11,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.2,0.0,0.0,0.125,,0.2,0.0,5.636363636363637
シェルシーカー,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,,0.0,1.0,5.666666666666667
シェルズレイ,9,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.4444444444444444,,0.5,0.5,0.0,0.42857142857142855,0.5,5.111111111111111
シェーナビアンカ,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
シギル,11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.272727272727273
シゲルエスペレ,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.4
シゲルカゼノボン,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0
シゲルチャグチャグ,5,0.0,0.0,0.2,0.0,0.0,0.0,,,0.0,0.0,7.8
シシャモチャン,5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,,4.6
シスタリーラヴ,12,0.16666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.0,,0.1,0.5,0.2,0.0,5.916666666666667
シスターエレキング,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,,,0.2,0.0,8.857142857142858
シセイカグヤ,5,0.2,0.4,0.4,0.2,,0.2,,,0.25,0.0,5.4
シセイヒミコ,8,0.125,0.125,0.125,,0.125,0.2,0.0,,0.0,0.0,8.0
シダクティヴリー,8,0.0,0.25,0.875,0.0,0.0,,0.0,0.0,0.0,0.0,3.5
シックスポケット,10,0.1,0.1,0.5,,0.1,0.1,,,0.2,0.0,5.4
シックファイター,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,0.0,4.714285714285714
シップスログ,7,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,,,0.2,0.0,0.0,0.5,5.0
シティウェルズ,8,0.125,0.25,0.25,0.125,,,0.125,,0.14285714285714285,0.0,5.25
シナジーウィスパー,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.2,0.0,,0.0,1.0,6.285714285714286
シナスタジア,16,0.1875,0.3125,0.3125,0.0,0.23076923076923078,0.21428571428571427,0.0,,0.09090909090909091,0.0,7.0
シナル,15,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.07142857142857142,0.0,,0.0,0.125,0.09090909090909091,0.0,5.8
シニスタークイーン,7,0.2857142857142857,0.42857142857142855,0.5714285714285714,,0.2857142857142857,0.0,0.5,0.0,0.3333333333333333,0.0,5.142857142857143
シプカクラッチュ,8,0.125,0.25,0.375,0.0,0.14285714285714285,,0.125,,0.0,0.5,5.875
シベリアンクラシカ,6,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.6666666666666666,0.0,,0.3333333333333333,,4.333333333333333
シャイナムスメ,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,,0.0,0.0,0.0,5.285714285714286
シャイニンググラス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
シャイニングピアス,8,0.25,0.5,0.5,,0.25,0.2,0.3333333333333333,,0.2,0.0,5.125
シャイニングピサ,8,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
シャインセレブ,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.2,0.0,,0.25,0.0,6.5
シャインプレジャー,9,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5,0.0,0.0,0.5714285714285714,0.0,0.5,0.0,3.5555555555555554
シャインリザルト,10,0.1,0.1,0.2,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,7.4
シャッセロール,5,0.2,0.4,0.8,0.2,,,0.2,,0.0,,2.6
シャッツ,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.166666666666666
シャトーブランシュ,9,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.5,6.333333333333333
シャドウムーン,9,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.111111111111111
シャフィガ,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,,0.14285714285714285,0.14285714285714285,,,0.25,0.0,4.571428571428571
シャムロッカー,10,0.2,0.3,0.7,0.2,,,0.5,0.0,0.16666666666666666,1.0,4.4
シャムローグ,9,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.125,0.0,,0.125,0.0,0.0,0.0,5.666666666666667
シャリオドール,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.125,0.0,,0.14285714285714285,,8.666666666666666
シャルマンスタイル,12,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.2,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,8.083333333333334
シャルマンレーヌ,5,0.2,0.2,0.2,0.5,0.0,0.2,,,0.0,1.0,8.0
シャルルヴォア,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.11111111111111
シャルロットノアル,7,0.14285714285714285,0.2857142857142857,0.42857142857142855,,0.14285714285714285,,0.16666666666666666,0.0,0.0,0.0,4.714285714285714
シャンパンセラー,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.125,,0.25,0.0,0.14285714285714285,0.0,7.555555555555555
シャンパンドーロ,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.125,1.0,8.88888888888889
シャンパンフルート,12,0.08333333333333333,0.16666666666666666,0.25,0.0,0.09090909090909091,0.0,0.14285714285714285,0.0,0.0,0.0,7.75
シャンパンマリー,5,0.0,0.0,0.2,,0.0,0.0,0.0,,0.0,0.0,7.0
シャンパンルージュ,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.0,0.0,0.0,0.5,0.16666666666666666,,8.142857142857142
シャンボールフィズ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,,7.666666666666667
シャンロッサ,5,0.4,0.6,0.6,0.4,,,0.25,1.0,0.4,,3.4
シャーペンセンス,6,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,8.0
シュガーショック,8,0.25,0.25,0.25,0.2857142857142857,0.0,,0.3333333333333333,0.0,0.3333333333333333,,6.0
シュガーハート,10,0.3,0.4,0.5,0.0,0.3333333333333333,,0.3333333333333333,0.0,0.2,0.0,5.6
シュテルンターラー,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.125,0.125,0.0,,0.125,0.0,8.11111111111111
シュネーバル,8,0.125,0.375,0.375,,0.125,,0.125,,0.0,0.0,4.875
シュピッツェ,17,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.25,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,7.235294117647059
シュプリームギフト,8,0.125,0.125,0.25,0.2,0.0,0.0,0.2,,0.16666666666666666,0.0,6.375
シュペトレーゼ,9,0.0,0.0,0.1111111111111111,0.0,,0.0,0.0,,0.0,,6.888888888888889
シュヴァリエ,17,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.25,0.0,0.0,0.2857142857142857,0.25,0.16666666666666666,1.0,3.9411764705882355
シユーマ,14,0.0,0.0,0.21428571428571427,0.0,,,0.0,0.0,0.0,0.0,9.071428571428571
ショアー,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.555555555555555
ショウサンミーベル,14,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.1111111111111111,0.09090909090909091,0.0,,0.1111111111111111,0.0,8.0
ショウナンアイ,6,0.0,0.0,0.3333333333333333,,0.0,,0.0,,0.0,0.0,4.166666666666667
ショウナンアオバ,18,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.16666666666666666,,0.16666666666666666,0.25,0.0,0.07142857142857142,0.5,7.555555555555555
ショウナンアネーロ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.714285714285714
ショウナンアヤカ,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222
ショウナンガッド,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.25,,0.2,0.0,0.0,1.0,4.0
ショウナンガーデン,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.0,,0.08333333333333333,,0.14285714285714285,0.0,7.166666666666667
ショウナンサリーレ,9,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,,,0.0,0.0,5.666666666666667
ショウナンタレント,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.125
ショウナンマオ,12,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.0,0.125,0.0,0.09090909090909091,,0.1111111111111111,0.0,5.75
ショウナンマハ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,7.833333333333333
ショウナンラノビア,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.8
